source_file,report_date,sheet_name,sheet_index,category,machine_name,maker_name,operation,sales,gross_profit
ベース2019.0904.xlsx,2019-09-04,Sheet1,1,P,ぱちんこCR聖戦士ダンバイン FWN,サミー,28880,60208,11548
ベース2019.0904.xlsx,2019-09-04,Sheet1,1,P,P鉄拳 極,ビスティ,31330,41817,9819
ベース2019.0904.xlsx,2019-09-04,Sheet1,1,P,Pすしざんまい 極上5700,豊丸,28640,47697,7583
ベース2019.0904.xlsx,2019-09-04,Sheet1,1,P,CRビッグドリーム～神撃 259Ver.,タイヨーエレック,23560,44991,7421
ベース2019.0904.xlsx,2019-09-04,Sheet1,1,P,Pキャッツ・アイ～最高のお宝、頂きに上がります～ Sweet Treasures ver.,アムテックス,22120,28300,7122
ベース2019.0904.xlsx,2019-09-04,Sheet1,1,P,ぱちんこCR聖戦士ダンバイン EWNB,サミー,19120,38517,8288
ベース2019.0904.xlsx,2019-09-04,Sheet1,1,P,Pおばけらんど 怪 319Ver.(威吹枠),西陣,20380,31833,7323
ベース2019.0904.xlsx,2019-09-04,Sheet1,1,P,Pぱちんこ新・必殺仕置人 K3,京楽産業．,23590,40808,5932
ベース2019.0904.xlsx,2019-09-04,Sheet1,1,P,Pハイスクール・フリート MA,メーシー,23680,37015,5812
ベース2019.0904.xlsx,2019-09-04,Sheet1,1,P,P沖7 BLACK,マルホン,20570,27641,6203
ベース2019.0904.xlsx,2019-09-04,Sheet1,1,P,P巨人の星～栄光の軌跡～ 連戦連勝version,サンセイR&D,18330,26482,7088
ベース2019.0904.xlsx,2019-09-04,Sheet1,1,P,Pおばけらんど 怪 199Ver.,西陣,18820,28832,6849
ベース2019.0904.xlsx,2019-09-04,Sheet1,1,P,Pリング バースデイ 呪いの始まり FRX設定付,藤商事,19570,32019,5733
ベース2019.0904.xlsx,2019-09-04,Sheet1,1,P,デジハネCRA聖戦士ダンバイン デジハネver.,サミー,20680,32626,4847
ベース2019.0904.xlsx,2019-09-04,Sheet1,1,P,PA巨人の星～栄光の軌跡～ Light version,サンセイR&D,19270,20474,5144
ベース2019.0904.xlsx,2019-09-04,Sheet1,1,P,ぱちんこCR真・北斗無双 FWN,サミー,26650,46716,3688
ベース2019.0904.xlsx,2019-09-04,Sheet1,1,P,CR RAVE この世界こそが真実だ FPM,藤商事,17640,34734,5459
ベース2019.0904.xlsx,2019-09-04,Sheet1,1,P,CR J-RUSH3 HSJ,ジェイビー,21110,32142,4243
ベース2019.0904.xlsx,2019-09-04,Sheet1,1,P,CR爆走大工の源さん外伝-京都もいただき編- 強ミドル,三洋,15090,31378,6584
ベース2019.0904.xlsx,2019-09-04,Sheet1,1,P,P一騎当千サバイバルソルジャー 甘デジVer.,高尾,19690,21378,4558
ベース2019.0904.xlsx,2019-09-04,Sheet1,1,P,CR黄門ちゃま 超寿 日本漫遊2700km 299ver.,平和,16010,29764,5667
ベース2019.0904.xlsx,2019-09-04,Sheet1,1,P,CR大海物語BLACK ライト,三洋,21300,30205,3728
ベース2019.0904.xlsx,2019-09-04,Sheet1,1,P,Pドラム海物語IN沖縄 桜 SBE,サンスリー,22490,22838,3404
ベース2019.0904.xlsx,2019-09-04,Sheet1,1,P,CR 009 RE:CYBORG S2R-K,ニューギン,15360,28319,5468
ベース2019.0904.xlsx,2019-09-04,Sheet1,1,P,CRルパン三世～消されたルパン～ 299Ver.,平和,17750,35258,4259
ベース2019.0904.xlsx,2019-09-04,Sheet1,1,P,Pあの日見た花の名前を僕達はまだ知らない。 SLJA,サミー,16620,26188,4618
ベース2019.0904.xlsx,2019-09-04,Sheet1,1,P,P戦国乙女5 1/219～1/184ver.,アムテックス,16400,22434,4615
ベース2019.0904.xlsx,2019-09-04,Sheet1,1,P,PA真・怪獣王ゴジラ N2-K6,ニューギン,15050,18028,5235
ベース2019.0904.xlsx,2019-09-04,Sheet1,1,P,CR聖闘士星矢-BEYOND THE LIMIT- MLA,三洋,18100,33692,3969
ベース2019.0904.xlsx,2019-09-04,Sheet1,1,P,パチンコCRクイーンズブレイド2 レイナ,高尾,14850,28732,5202
ベース2019.0904.xlsx,2019-09-04,Sheet1,1,P,PフィーバーマクロスΔ F,SANKYO,14580,20750,5253
ベース2019.0904.xlsx,2019-09-04,Sheet1,1,P,CRスーパー海物語IN沖縄3 桜ライト,三洋,16680,25083,4252
ベース2019.0904.xlsx,2019-09-04,Sheet1,1,P,PフィーバーマクロスΔ A,SANKYO,15330,22213,4778
ベース2019.0904.xlsx,2019-09-04,Sheet1,1,P,CRA大海物語3withアグネス・ラム SAP,三洋,20410,23987,3053
ベース2019.0904.xlsx,2019-09-04,Sheet1,1,P,ぱちんこCR北斗の拳6 天翔百裂 FTB,サミー,15450,30479,4546
ベース2019.0904.xlsx,2019-09-04,Sheet1,1,P,CR大海物語4 MTB,三洋,23710,32621,2407
ベース2019.0904.xlsx,2019-09-04,Sheet1,1,P,CRリング 運命の日 FPSZ,藤商事,14970,24109,4001
ベース2019.0904.xlsx,2019-09-04,Sheet1,1,P,CRスーパー海物語 IN JAPAN 金富士 新MAX319バージョン,三洋,15950,25165,3408
ベース2019.0904.xlsx,2019-09-04,Sheet1,1,P,CR真・花の慶次2～漆黒の衝撃 2400,ニューギン,19190,31925,2441
ベース2019.0904.xlsx,2019-09-04,Sheet1,1,P,Pターミネーター2 連撃FULL AUTO VER.,平和,15130,17820,3688
ベース2019.0904.xlsx,2019-09-04,Sheet1,1,P,CRぱちんこコードギアス 反逆のルルーシュ Z4,京楽産業．,13420,22406,4495
ベース2019.0904.xlsx,2019-09-04,Sheet1,1,P,CRスーパー海物語 IN JAPAN 319バージョン,三洋,17600,26084,2459
ベース2019.0904.xlsx,2019-09-04,Sheet1,1,P,CRA遠山の金さん 二人の遠山桜 FPW,藤商事,14420,17301,3587
ベース2019.0904.xlsx,2019-09-04,Sheet1,1,P,CRA祭りだ!サブちゃん,アムテックス,19160,11701,2003
ベース2019.0904.xlsx,2019-09-04,Sheet1,1,P,CRトキオスペシャル V1,アムテックス,21530,12655,1506
ベース2019.0904.xlsx,2019-09-04,Sheet1,1,P,CRA暴れん坊将軍 怪談 FPW,藤商事,13800,17788,3662
ベース2019.0904.xlsx,2019-09-04,Sheet1,1,P,CR真・花の慶次 L6-K,ニューギン,12540,21619,4325
ベース2019.0904.xlsx,2019-09-04,Sheet1,1,P,CR餃子の王将3 大盛5000,豊丸,11110,24500,5176
ベース2019.0904.xlsx,2019-09-04,Sheet1,1,P,CRスーパー海物語IN沖縄4 MTC,三洋,18300,25475,1917
ベース2019.0904.xlsx,2019-09-04,Sheet1,1,P,CR黄門ちゃま～神盛JUDGEMENT～ 99.9ver.,平和,13080,16782,3669
ベース2019.0904.xlsx,2019-09-04,Sheet2,2,S,バジリスク～甲賀忍法帖～絆,エレコ,16156,45646,6670
ベース2019.0904.xlsx,2019-09-04,Sheet2,2,S,沖ドキ!,アクロス,13799,52003,7668
ベース2019.0904.xlsx,2019-09-04,Sheet2,2,S,パチスロ 交響詩篇エウレカセブン2,サミー,13041,39050,7974
ベース2019.0904.xlsx,2019-09-04,Sheet2,2,S,パチスロ 化物語,サミー,13755,42328,7281
ベース2019.0904.xlsx,2019-09-04,Sheet2,2,S,パチスロ ラブ嬢,オリンピア,12594,38849,7256
ベース2019.0904.xlsx,2019-09-04,Sheet2,2,S,沖ドキ!-30,アクロス,13087,50016,6717
ベース2019.0904.xlsx,2019-09-04,Sheet2,2,S,OVER-SLOT AINZ OOAL GOWN絶対支配者光臨,オーイズミ,17702,36132,4533
ベース2019.0904.xlsx,2019-09-04,Sheet2,2,S,パチスロ マクロスフロンティア2,SANKYO,10254,31607,7183
ベース2019.0904.xlsx,2019-09-04,Sheet2,2,S,パチスロ 蒼天の拳2,サミー,10311,37619,6917
ベース2019.0904.xlsx,2019-09-04,Sheet2,2,S,BLACK LAGOON2,スパイキー,10044,33312,7039
ベース2019.0904.xlsx,2019-09-04,Sheet2,2,S,麻雀格闘倶楽部 参,コナミ,11932,23996,5025
ベース2019.0904.xlsx,2019-09-04,Sheet2,2,S,主役は銭形2,オリンピア,10071,33900,6076
ベース2019.0904.xlsx,2019-09-04,Sheet2,2,S,SLOT魔法少女まどか☆マギカ,メーシー,11547,34273,4658
ベース2019.0904.xlsx,2019-09-04,Sheet2,2,S,押忍!サラリーマン番長,大都技研,9107,30478,6470
ベース2019.0904.xlsx,2019-09-04,Sheet2,2,S,吉宗～極～,大都技研,10359,44040,4777
ベース2019.0904.xlsx,2019-09-04,Sheet2,2,S,やじきた道中記乙,メーシー,8975,33907,5911
ベース2019.0904.xlsx,2019-09-04,Sheet2,2,S,アナザーゴッドハーデス-奪われたZEUSver.-,ミズホ,8930,38996,5963
ベース2019.0904.xlsx,2019-09-04,Sheet2,2,S,パチスロ モンスターハンター 月下雷鳴,エンターライズ,9973,36167,4789
ベース2019.0904.xlsx,2019-09-04,Sheet2,2,S,スーパービンゴネオ-30,ベルコ,6919,29046,9646
ベース2019.0904.xlsx,2019-09-04,Sheet2,2,S,緑ドンVIVA2,エレコ,9035,29816,5577
ベース2019.0904.xlsx,2019-09-04,Sheet2,2,S,戦国乙女～剣戟に舞う白き剣聖～西国参戦編,オリンピア,9132,27246,5448
ベース2019.0904.xlsx,2019-09-04,Sheet2,2,S,パチスロ 蒼穹のファフナー,SANKYO,9410,28406,5136
ベース2019.0904.xlsx,2019-09-04,Sheet2,2,S,マイジャグラーⅣ,北電子,13697,27864,2509
ベース2019.0904.xlsx,2019-09-04,Sheet2,2,S,マイジャグラーⅡ(2013年),北電子,11946,23477,3207
ベース2019.0904.xlsx,2019-09-04,Sheet2,2,S,パチスロ大工の源さん～桜満開!源DREAM Ver.～,三洋,8529,40541,5867
ベース2019.0904.xlsx,2019-09-04,Sheet2,2,S,サラリーマン金太郎 出世回胴編,ロデオ,8126,33174,6388
ベース2019.0904.xlsx,2019-09-04,Sheet2,2,S,スーパーリノMAX,山佐,8238,37124,6008
ベース2019.0904.xlsx,2019-09-04,Sheet2,2,S,ミリオンゴッド-神々の凱旋-,ユニバーサルブロス,9146,43863,4766
ベース2019.0904.xlsx,2019-09-04,Sheet2,2,S,ゴーゴージャグラー2,北電子,11343,25024,2998
ベース2019.0904.xlsx,2019-09-04,Sheet2,2,S,マイジャグラーⅡ,北電子,11473,23583,2915
ベース2019.0904.xlsx,2019-09-04,Sheet2,2,S,ファンキージャグラー,北電子,11070,24555,2988
ベース2019.0904.xlsx,2019-09-04,Sheet2,2,S,パチスロ 天元突破グレンラガン,七匠,9154,24235,4337
ベース2019.0904.xlsx,2019-09-04,Sheet2,2,S,パチスロ リング 呪いの7日間,藤商事,8012,27935,5414
ベース2019.0904.xlsx,2019-09-04,Sheet2,2,S,マイジャグラーⅢ,北電子,11719,24372,2448
ベース2019.0904.xlsx,2019-09-04,Sheet2,2,S,沖縄フェスティバル-30,パイオニア,10935,20356,2590
ベース2019.0904.xlsx,2019-09-04,Sheet2,2,S,パチスロ 鉄拳3rd,山佐,9090,34903,3814
ベース2019.0904.xlsx,2019-09-04,Sheet2,2,S,パチスロ 閃乱カグラ,オーイズミ,8185,21743,4515
ベース2019.0904.xlsx,2019-09-04,Sheet2,2,S,ゴーゴージャグラー(2015年),北電子,10356,23064,2746
ベース2019.0904.xlsx,2019-09-04,Sheet2,2,S,SLOTギルティクラウン,エレコ,10020,26172,2911
ベース2019.0904.xlsx,2019-09-04,Sheet2,2,S,パチスロ 鉄拳4,山佐,8687,19696,3933
ベース2019.0904.xlsx,2019-09-04,Sheet2,2,S,パチスロ聖闘士星矢-海皇覚醒-,三洋,9671,30050,3131
ベース2019.0904.xlsx,2019-09-04,Sheet2,2,S,パチスロ黄門ちゃま 喝,オリンピア,7272,26037,5243
ベース2019.0904.xlsx,2019-09-04,Sheet2,2,S,麻雀物語3 役満乱舞の究極大戦,オリンピア,7275,23581,5176
ベース2019.0904.xlsx,2019-09-04,Sheet2,2,S,ハッピージャグラーVⅡ,北電子,8924,20468,3493
ベース2019.0904.xlsx,2019-09-04,Sheet2,2,S,パチスロ トータル・イクリプス,SANKYO,6274,20235,6740
ベース2019.0904.xlsx,2019-09-04,Sheet2,2,S,パチスロ モンキーターンⅡ,山佐,8249,28208,4062
ベース2019.0904.xlsx,2019-09-04,Sheet2,2,S,スーパービンゴネオ,ベルコ,6172,30148,6902
ベース2019.0904.xlsx,2019-09-04,Sheet2,2,S,パチスロ修羅の刻,SANKYO,11947,40668,1635
ベース2019.0904.xlsx,2019-09-04,Sheet2,2,S,アイムジャグラーEX(2017年),北電子,9645,22940,2852
ベース2019.0904.xlsx,2019-09-04,Sheet2,2,S,アイムジャグラーEX AnniversaryEdition,北電子,9162,22261,3148
ベース2019.0911.xlsx,2019-09-11,Sheet1,1,P,P北斗の拳8 覇王FQA,サミー,40820,63563,16134
ベース2019.0911.xlsx,2019-09-11,Sheet1,1,P,Pルパン三世～神々への予告状～ L9BW4S,平和,36890,51929,9493
ベース2019.0911.xlsx,2019-09-11,Sheet1,1,P,ぱちんこCR聖戦士ダンバイン FWN,サミー,27190,57197,11130
ベース2019.0911.xlsx,2019-09-11,Sheet1,1,P,P銭形平次2 V2L,高尾,26350,44056,11163
ベース2019.0911.xlsx,2019-09-11,Sheet1,1,P,Pぶいぶい!ゴジラ かいじゅう大集合!! M3-K1,ニューギン,30010,38718,8727
ベース2019.0911.xlsx,2019-09-11,Sheet1,1,P,CRビッグドリーム～神撃 259Ver.,タイヨーエレック,21780,41598,6769
ベース2019.0911.xlsx,2019-09-11,Sheet1,1,P,Pヱヴァンゲリヲン13 プレミアムモデル,ビスティ,29000,31284,5372
ベース2019.0911.xlsx,2019-09-11,Sheet1,1,P,P鉄拳 極,ビスティ,22100,29497,6481
ベース2019.0911.xlsx,2019-09-11,Sheet1,1,P,ぱちんこCR聖戦士ダンバイン EWNB,サミー,17460,35398,8164
ベース2019.0911.xlsx,2019-09-11,Sheet1,1,P,Pすしざんまい 極上5700,豊丸,21950,36825,6135
ベース2019.0911.xlsx,2019-09-11,Sheet1,1,P,デジハネCRA聖戦士ダンバイン デジハネver.,サミー,19990,32133,5472
ベース2019.0911.xlsx,2019-09-11,Sheet1,1,P,Pぱちんこ新・必殺仕置人 K3,京楽産業．,20200,35004,4871
ベース2019.0911.xlsx,2019-09-11,Sheet1,1,P,CR RAVE この世界こそが真実だ FPM,藤商事,16590,32773,5823
ベース2019.0911.xlsx,2019-09-11,Sheet1,1,P,CR爆走大工の源さん外伝-京都もいただき編- 強ミドル,三洋,14680,30790,6634
ベース2019.0911.xlsx,2019-09-11,Sheet1,1,P,PAぱちんこウルトラセブン2 Light ver.,京楽産業．,33780,41558,2943
ベース2019.0911.xlsx,2019-09-11,Sheet1,1,P,CR黄門ちゃま 超寿 日本漫遊2700km 299ver.,平和,15800,29208,5843
ベース2019.0911.xlsx,2019-09-11,Sheet1,1,P,CRルパン三世～消されたルパン～ 299Ver.,平和,16910,33839,5277
ベース2019.0911.xlsx,2019-09-11,Sheet1,1,P,Pキャッツ・アイ～最高のお宝、頂きに上がります～ Sweet Treasures ver.,アムテックス,15860,20717,5734
ベース2019.0911.xlsx,2019-09-11,Sheet1,1,P,ぱちんこCR真・北斗無双 FWN,サミー,25430,44623,3317
ベース2019.0911.xlsx,2019-09-11,Sheet1,1,P,CR大海物語BLACK ライト,三洋,21110,30179,3927
ベース2019.0911.xlsx,2019-09-11,Sheet1,1,P,CR聖闘士星矢-BEYOND THE LIMIT- MLA,三洋,17650,33083,4489
ベース2019.0911.xlsx,2019-09-11,Sheet1,1,P,Pおばけらんど 怪 319Ver.(威吹枠),西陣,14330,22408,5975
ベース2019.0911.xlsx,2019-09-11,Sheet1,1,P,CRスーパー海物語IN沖縄3 桜ライト,三洋,16200,24796,4858
ベース2019.0911.xlsx,2019-09-11,Sheet1,1,P,CR J-RUSH3 HSJ,ジェイビー,20660,31689,3496
ベース2019.0911.xlsx,2019-09-11,Sheet1,1,P,パチンコCRクイーンズブレイド2 レイナ,高尾,14350,27822,5538
ベース2019.0911.xlsx,2019-09-11,Sheet1,1,P,CR 009 RE:CYBORG S2R-K,ニューギン,14430,26564,5293
ベース2019.0911.xlsx,2019-09-11,Sheet1,1,P,ぱちんこCR北斗の拳6 天翔百裂 FTB,サミー,14240,28477,5305
ベース2019.0911.xlsx,2019-09-11,Sheet1,1,P,Pリング バースデイ 呪いの始まり FRX設定付,藤商事,15820,25929,4414
ベース2019.0911.xlsx,2019-09-11,Sheet1,1,P,PA真・怪獣王ゴジラ N2-K6,ニューギン,14060,17013,5224
ベース2019.0911.xlsx,2019-09-11,Sheet1,1,P,CRA大海物語3withアグネス・ラム SAP,三洋,20390,24016,3102
ベース2019.0911.xlsx,2019-09-11,Sheet1,1,P,Pハイスクール・フリート MA,メーシー,16700,26186,4040
ベース2019.0911.xlsx,2019-09-11,Sheet1,1,P,P一騎当千サバイバルソルジャー 甘デジVer.,高尾,16910,18493,3867
ベース2019.0911.xlsx,2019-09-11,Sheet1,1,P,CR大海物語4 MTB,三洋,23690,32651,2293
ベース2019.0911.xlsx,2019-09-11,Sheet1,1,P,P沖7 BLACK,マルホン,14850,19625,4335
ベース2019.0911.xlsx,2019-09-11,Sheet1,1,P,CRぱちんこコードギアス 反逆のルルーシュ Z4,京楽産業．,12630,21466,5157
ベース2019.0911.xlsx,2019-09-11,Sheet1,1,P,Pおばけらんど 怪 199Ver.,西陣,13690,20803,4510
ベース2019.0911.xlsx,2019-09-11,Sheet1,1,P,CRリング 運命の日 FPSZ,藤商事,14220,23179,4203
ベース2019.0911.xlsx,2019-09-11,Sheet1,1,P,Pドラム海物語IN沖縄 桜 SBE,サンスリー,17390,17690,2986
ベース2019.0911.xlsx,2019-09-11,Sheet1,1,P,P巨人の星～栄光の軌跡～ 連戦連勝version,サンセイR&D,11720,17055,5459
ベース2019.0911.xlsx,2019-09-11,Sheet1,1,P,CRトキオスペシャル V1,アムテックス,21480,12821,1716
ベース2019.0911.xlsx,2019-09-11,Sheet1,1,P,CRA祭りだ!サブちゃん,アムテックス,19750,11983,1992
ベース2019.0911.xlsx,2019-09-11,Sheet1,1,P,CR真・花の慶次2～漆黒の衝撃 2400,ニューギン,17810,29648,2258
ベース2019.0911.xlsx,2019-09-11,Sheet1,1,P,CRスーパー海物語 IN JAPAN 319バージョン,三洋,17490,25890,2285
ベース2019.0911.xlsx,2019-09-11,Sheet1,1,P,CRA暴れん坊将軍 怪談 FPW,藤商事,13600,17787,3575
ベース2019.0911.xlsx,2019-09-11,Sheet1,1,P,CRA遠山の金さん 二人の遠山桜 FPW,藤商事,14150,17138,3293
ベース2019.0911.xlsx,2019-09-11,Sheet1,1,P,P戦国乙女5 1/219～1/184ver.,アムテックス,13390,18175,3578
ベース2019.0911.xlsx,2019-09-11,Sheet1,1,P,CRスーパー海物語IN沖縄4 MTC,三洋,18210,25496,1998
ベース2019.0911.xlsx,2019-09-11,Sheet1,1,P,CRリング 運命の日 FPWZ,藤商事,12830,15911,3747
ベース2019.0911.xlsx,2019-09-11,Sheet1,1,P,PA巨人の星～栄光の軌跡～ Light version,サンセイR&D,14300,14881,3074
ベース2019.0911.xlsx,2019-09-11,Sheet1,1,P,CR黄門ちゃま～神盛JUDGEMENT～ L9BZ6,平和,12340,18927,3802
ベース2019.0911.xlsx,2019-09-11,Sheet2,2,S,バジリスク～甲賀忍法帖～絆,エレコ,15841,45111,6874
ベース2019.0911.xlsx,2019-09-11,Sheet2,2,S,SLOT劇場版魔法少女まどか☆マギカ [新編] 叛逆の物語,メーシー,22740,38860,5463
ベース2019.0911.xlsx,2019-09-11,Sheet2,2,S,沖ドキ!,アクロス,13246,50540,7291
ベース2019.0911.xlsx,2019-09-11,Sheet2,2,S,パチスロ ラブ嬢,オリンピア,12128,37743,8039
ベース2019.0911.xlsx,2019-09-11,Sheet2,2,S,沖ドキ!-30,アクロス,12855,49455,6875
ベース2019.0911.xlsx,2019-09-11,Sheet2,2,S,パチスロ 化物語,サミー,11087,35519,7746
ベース2019.0911.xlsx,2019-09-11,Sheet2,2,S,吉宗～極～,大都技研,10121,43568,8610
ベース2019.0911.xlsx,2019-09-11,Sheet2,2,S,パチスロ 交響詩篇エウレカセブン2,サミー,11953,35683,6384
ベース2019.0911.xlsx,2019-09-11,Sheet2,2,S,パチスロ マクロスフロンティア2,SANKYO,9659,30847,7648
ベース2019.0911.xlsx,2019-09-11,Sheet2,2,S,BLACK LAGOON2,スパイキー,9115,30757,8197
ベース2019.0911.xlsx,2019-09-11,Sheet2,2,S,パチスロ TIGER＆BUNNY,山佐,16646,33841,3631
ベース2019.0911.xlsx,2019-09-11,Sheet2,2,S,パチスロ 蒼天の拳2,サミー,9659,35861,6486
ベース2019.0911.xlsx,2019-09-11,Sheet2,2,S,SLOT魔法少女まどか☆マギカ,メーシー,11792,34532,4148
ベース2019.0911.xlsx,2019-09-11,Sheet2,2,S,押忍!サラリーマン番長,大都技研,8779,29508,6188
ベース2019.0911.xlsx,2019-09-11,Sheet2,2,S,主役は銭形2,オリンピア,9557,32218,5299
ベース2019.0911.xlsx,2019-09-11,Sheet2,2,S,緑ドンVIVA2,エレコ,8391,28127,6607
ベース2019.0911.xlsx,2019-09-11,Sheet2,2,S,麻雀格闘倶楽部 参,コナミ,10271,21330,4454
ベース2019.0911.xlsx,2019-09-11,Sheet2,2,S,OVER-SLOT AINZ OOAL GOWN絶対支配者光臨,オーイズミ,13042,27076,2967
ベース2019.0911.xlsx,2019-09-11,Sheet2,2,S,スーパービンゴネオ-30,ベルコ,7552,29959,7387
ベース2019.0911.xlsx,2019-09-11,Sheet2,2,S,戦国乙女～剣戟に舞う白き剣聖～西国参戦編,オリンピア,8678,26193,5525
ベース2019.0911.xlsx,2019-09-11,Sheet2,2,S,沖ドキ!トロピカル-30,アクロス,10518,26216,3866
ベース2019.0911.xlsx,2019-09-11,Sheet2,2,S,パチスロ 蒼穹のファフナー,SANKYO,8680,26413,5299
ベース2019.0911.xlsx,2019-09-11,Sheet2,2,S,マイジャグラーⅣ,北電子,13616,27693,2453
ベース2019.0911.xlsx,2019-09-11,Sheet2,2,S,アナザーゴッドハーデス-奪われたZEUSver.-,ミズホ,8376,36798,5374
ベース2019.0911.xlsx,2019-09-11,Sheet2,2,S,ゴーゴージャグラー2,北電子,11262,24941,3016
ベース2019.0911.xlsx,2019-09-11,Sheet2,2,S,マイジャグラーⅡ(2013年),北電子,11789,23286,2759
ベース2019.0911.xlsx,2019-09-11,Sheet2,2,S,ミリオンゴッド-神々の凱旋-,ユニバーサルブロス,8618,41683,4779
ベース2019.0911.xlsx,2019-09-11,Sheet2,2,S,サラリーマン金太郎 出世回胴編,ロデオ,8064,32059,5268
ベース2019.0911.xlsx,2019-09-11,Sheet2,2,S,パチスロ モンスターハンター 月下雷鳴,エンターライズ,9562,34698,3804
ベース2019.0911.xlsx,2019-09-11,Sheet2,2,S,沖縄フェスティバル-30,パイオニア,12609,22142,2228
ベース2019.0911.xlsx,2019-09-11,Sheet2,2,S,ファンキージャグラー,北電子,11062,24410,2857
ベース2019.0911.xlsx,2019-09-11,Sheet2,2,S,やじきた道中記乙,メーシー,8822,32535,4279
ベース2019.0911.xlsx,2019-09-11,Sheet2,2,S,マイジャグラーⅢ,北電子,11654,24245,2492
ベース2019.0911.xlsx,2019-09-11,Sheet2,2,S,パチスロ大工の源さん～桜満開!源DREAM Ver.～,三洋,8141,37333,4884
ベース2019.0911.xlsx,2019-09-11,Sheet2,2,S,パチスロ 鉄拳3rd,山佐,8192,32644,4761
ベース2019.0911.xlsx,2019-09-11,Sheet2,2,S,スーパービンゴネオ,ベルコ,5920,29308,8393
ベース2019.0911.xlsx,2019-09-11,Sheet2,2,S,マイジャグラーⅡ,北電子,10747,22585,2686
ベース2019.0911.xlsx,2019-09-11,Sheet2,2,S,パチスロ アラジンAⅡ,サミー,6813,29806,6072
ベース2019.0911.xlsx,2019-09-11,Sheet2,2,S,ゴーゴージャグラー(2015年),北電子,10266,22941,2785
ベース2019.0911.xlsx,2019-09-11,Sheet2,2,S,ハッピージャグラーVⅡ,北電子,8799,20413,3699
ベース2019.0911.xlsx,2019-09-11,Sheet2,2,S,マジカルハロウィン5,KPE,8444,21563,3890
ベース2019.0911.xlsx,2019-09-11,Sheet2,2,S,パチスロ リング 呪いの7日間,藤商事,7667,26465,4545
ベース2019.0911.xlsx,2019-09-11,Sheet2,2,S,ニューアイムジャグラーEX,北電子,9692,23175,2840
ベース2019.0911.xlsx,2019-09-11,Sheet2,2,S,アイムジャグラーEX(2017年),北電子,9556,22752,2900
ベース2019.0911.xlsx,2019-09-11,Sheet2,2,S,パチスロ黄門ちゃま 喝,オリンピア,7054,25493,5206
ベース2019.0911.xlsx,2019-09-11,Sheet2,2,S,アイムジャグラーEX AnniversaryEdition,北電子,9094,22151,2984
ベース2019.0911.xlsx,2019-09-11,Sheet2,2,S,パチスロ聖闘士星矢-海皇覚醒-,三洋,8978,28047,2982
ベース2019.0911.xlsx,2019-09-11,Sheet2,2,S,プレミアムビンゴ,ベルコ,5733,29028,6812
ベース2019.0911.xlsx,2019-09-11,Sheet2,2,S,スーパーリノMAX,山佐,7798,34377,3855
ベース2019.0911.xlsx,2019-09-11,Sheet2,2,S,パチスロ モンキーターンⅡ,山佐,8140,27402,3538
ベース2019.0918.xlsx,2019-09-18,Sheet1,1,P,P北斗の拳8 覇王FQA,サミー,33610,53605,12663
ベース2019.0918.xlsx,2019-09-18,Sheet1,1,P,ぱちんこCR聖戦士ダンバイン FWN,サミー,27080,56977,12190
ベース2019.0918.xlsx,2019-09-18,Sheet1,1,P,Pルパン三世～神々への予告状～ L9BW4S,平和,29160,41995,8499
ベース2019.0918.xlsx,2019-09-18,Sheet1,1,P,Pぶいぶい!ゴジラ かいじゅう大集合!! M3-K1,ニューギン,24620,31668,8042
ベース2019.0918.xlsx,2019-09-18,Sheet1,1,P,CRビッグドリーム～神撃 259Ver.,タイヨーエレック,21360,40588,6630
ベース2019.0918.xlsx,2019-09-18,Sheet1,1,P,P銭形平次2 V2L,高尾,18140,30777,7504
ベース2019.0918.xlsx,2019-09-18,Sheet1,1,P,ぱちんこCR聖戦士ダンバイン EWNB,サミー,17100,34435,7334
ベース2019.0918.xlsx,2019-09-18,Sheet1,1,P,CR聖闘士星矢-BEYOND THE LIMIT- MLA,三洋,18270,34395,6390
ベース2019.0918.xlsx,2019-09-18,Sheet1,1,P,デジハネCRA聖戦士ダンバイン デジハネver.,サミー,19330,31223,5931
ベース2019.0918.xlsx,2019-09-18,Sheet1,1,P,Pヱヴァンゲリヲン13 プレミアムモデル,ビスティ,22510,24976,5127
ベース2019.0918.xlsx,2019-09-18,Sheet1,1,P,PAぱちんこウルトラセブン2 Light ver.,京楽産業．,28720,36839,3986
ベース2019.0918.xlsx,2019-09-18,Sheet1,1,P,Pすしざんまい 極上5700,豊丸,18480,30919,5563
ベース2019.0918.xlsx,2019-09-18,Sheet1,1,P,CR RAVE この世界こそが真実だ FPM,藤商事,17370,34156,5817
ベース2019.0918.xlsx,2019-09-18,Sheet1,1,P,P鉄拳 極,ビスティ,17640,23409,5108
ベース2019.0918.xlsx,2019-09-18,Sheet1,1,P,CR爆走大工の源さん外伝-京都もいただき編- 強ミドル,三洋,14550,30339,6153
ベース2019.0918.xlsx,2019-09-18,Sheet1,1,P,CR J-RUSH3 HSJ,ジェイビー,19410,29830,4245
ベース2019.0918.xlsx,2019-09-18,Sheet1,1,P,ぱちんこCR真・北斗無双 FWN,サミー,24640,43199,3326
ベース2019.0918.xlsx,2019-09-18,Sheet1,1,P,Pぱちんこ新・必殺仕置人 K3,京楽産業．,17490,30499,4549
