machine_name,category,first_report_date,data_count,avg_operation,max_operation,min_operation,avg_sales,max_sales,avg_gross_profit,max_gross_profit,latest_report_date,latest_operation,latest_sales,latest_gross_profit,operation_contribution_weeks,avg_operation_4w,avg_operation_12w,machine_id,formal_machine_name,maker_name,series_name,sub_series_name,machine_type,is_smart,is_lt,operation_score,latest_operation_score,profit_score_base,lifecycle_score_base,profit_tolerance_score,popularity_score,profit_score,lifecycle_score,overall_score,overall_grade,ai_comment
戦国コレクション5,S,2023-03-15,36,8084.777777777777,18828,1432,32287.194444444445,69954,4760.888888888889,10438,2025-09-10,1432,6153,1201,8,3688.5,4785.416666666667,S_abf672793a,戦国コレクション5,コナミ,,,スロット,False,False,13.14,0.72,41.1,3.54,28.52,9.65,33.76,3.84,15.43,D,戦国コレクション5は平均稼働8085、平均粗利4761、稼働貢献週8週。人気指数9.7、粗利指数33.8、寿命指数3.8。
Lスマート沖スロ スターハナハナ,S,2025-01-29,22,9438.09090909091,17653,6419,14402.863636363636,23678,1811.1363636363637,4145,2025-09-10,6419,10539,2320,7,7532.0,8001.583333333333,S_9c101f6fde,Lスマート沖スロ スターハナハナ,パイオニア,ハナハナ,,スマスロ,True,False,16.37,12.77,28.59,3.1,23.09,13.49,25.38,6.87,15.4,D,Lスマート沖スロ スターハナハナは平均稼働9438、平均粗利1811、稼働貢献週7週。人気指数13.5、粗利指数25.4、寿命指数6.9。
ハナハナホウオウ～天翔～-30,S,2022-02-16,182,7953.994505494506,11833,6556,12627.670329670329,18729,1844.5604395604396,4165,2026-01-07,10265,15933,3411,7,7967.25,7557.5,S_4d4b329c12,ハナハナホウオウ～天翔～-30,パイオニア,ハナハナ,,Aタイプ/ノーマル,False,False,12.83,22.06,28.73,3.1,21.58,14.07,24.56,6.76,15.39,D,ハナハナホウオウ～天翔～-30は平均稼働7954、平均粗利1845、稼働貢献週7週。人気指数14.1、粗利指数24.6、寿命指数6.8。
政宗 戦極,S,2022-08-17,8,8058.0,14627,4177,29776.5,52147,4047.625,6928,2022-10-05,4177,15798,2152,2,5126.75,8058.0,S_d6dfacf8eb,政宗 戦極,大都技研,,,スロット,False,False,13.08,7.35,38.07,0.88,26.82,10.58,31.51,4.71,15.39,D,政宗 戦極は平均稼働8058、平均粗利4048、稼働貢献週2週。人気指数10.6、粗利指数31.5、寿命指数4.7。
L A-SLOT+ この素晴らしい世界に祝福を!,S,2024-09-11,14,9523.714285714286,18791,4060,20267.785714285714,38105,2629.9285714285716,5578,2025-09-10,4060,9709,1165,5,5842.75,8293.583333333334,S_bbdaccba89,L A-SLOT+ この素晴らしい世界に祝福を!,サミー,,,スマスロ,True,False,16.57,7.07,32.06,2.21,25.09,12.18,27.99,5.9,15.35,D,L A-SLOT+ この素晴らしい世界に祝福を!は平均稼働9524、平均粗利2630、稼働貢献週5週。人気指数12.2、粗利指数28.0、寿命指数5.9。
パチスロ 牙狼-守りし者-,S,2020-06-17,62,6693.725806451613,9365,5205,22798.58064516129,30371,4118.467741935484,6653,2022-01-26,7548,25560,3250,0,8148.75,7321.25,P_762ad9a264,パチスロ 牙狼-守りし者-,サンセイR&D,牙狼,,パチンコ,False,False,9.82,15.5,38.37,0.0,25.52,10.85,30.87,4.82,15.35,D,パチスロ 牙狼-守りし者-は平均稼働6694、平均粗利4118、稼働貢献週0週。人気指数10.8、粗利指数30.9、寿命指数4.8。
ご～やちゃんぷる～-25,S,2024-07-17,3,7085.333333333333,8790,5468,28304.333333333332,34624,4507.666666666667,6095,2024-07-31,5468,22118,2770,0,7085.333333333333,7085.333333333333,S_3a66cd9890,ご～やちゃんぷる～-25,京楽産業．,,,スロット,False,False,10.75,10.47,40.02,0.0,26.85,10.14,32.34,4.3,15.34,D,ご～やちゃんぷる～-25は平均稼働7085、平均粗利4508、稼働貢献週0週。人気指数10.1、粗利指数32.3、寿命指数4.3。
パチスロOVERLORD絶対支配者光臨Ⅱ,S,2023-03-29,19,8876.0,21341,4354,25639.78947368421,56438,3313.2631578947367,8586,2023-08-09,4354,13408,1805,6,4994.25,5734.75,S_d6ac2f46c6,パチスロOVERLORD絶対支配者光臨Ⅱ,オーイズミ,,,パチスロ,False,False,15.03,7.78,34.96,2.65,25.99,11.84,29.73,4.34,15.33,D,パチスロOVERLORD絶対支配者光臨Ⅱは平均稼働8876、平均粗利3313、稼働貢献週6週。人気指数11.8、粗利指数29.7、寿命指数4.3。
パチスロ ダンまち外伝 ソード・オラトリア,S,2022-10-26,6,8873.333333333334,16388,4599,21825.5,38660,3075.5,4684,2022-11-30,4599,11280,1550,2,6369.25,8873.333333333334,S_c751100e92,パチスロ ダンまち外伝 ソード・オラトリア,北電子,,,パチスロ,False,False,15.02,8.37,33.95,0.88,25.43,11.57,28.98,5.64,15.31,D,パチスロ ダンまち外伝 ソード・オラトリアは平均稼働8873、平均粗利3076、稼働貢献週2週。人気指数11.6、粗利指数29.0、寿命指数5.6。
SLOTとある科学の超電磁砲,S,2022-11-16,25,8244.4,20039,4385,25748.28,58946,3192.64,7908,2023-05-10,6781,20546,2319,5,5227.5,5439.833333333333,S_540ef2665c,SLOTとある科学の超電磁砲,藤商事,,,パチスロ,False,False,13.52,13.65,34.45,2.21,25.03,12.44,28.96,3.98,15.28,D,SLOTとある科学の超電磁砲は平均稼働8244、平均粗利3193、稼働貢献週5週。人気指数12.4、粗利指数29.0、寿命指数4.0。
Lスマスロ ゲゲゲの鬼太郎 覚醒,S,2024-08-21,14,7496.857142857143,16677,2613,33414.78571428572,70359,4925.928571428572,11200,2025-09-10,2613,12674,613,3,4273.25,6302.583333333333,S_cfae76aa24,Lスマスロ ゲゲゲの鬼太郎 覚醒,JFJ,,,スマスロ,True,False,11.74,3.58,41.8,1.33,28.27,9.27,33.91,3.63,15.25,D,Lスマスロ ゲゲゲの鬼太郎 覚醒は平均稼働7497、平均粗利4926、稼働貢献週3週。人気指数9.3、粗利指数33.9、寿命指数3.6。
超ギラギラ爺サマー,S,2022-04-27,23,6915.434782608696,15804,3402,31262.0,66037,5362.304347826087,11414,2022-10-05,3402,15914,2509,2,3746.0,4946.75,S_ef9ff8f4dc,超ギラギラ爺サマー,サボハニ,,,スロット,False,False,10.35,5.48,43.65,0.88,28.66,9.07,34.91,2.36,15.14,D,超ギラギラ爺サマーは平均稼働6915、平均粗利5362、稼働貢献週2週。人気指数9.1、粗利指数34.9、寿命指数2.4。
パチスロ 新鬼武者(2020年),S,2020-04-01,4,9344.0,17427,3622,22732.75,39601,2483.0,3202,2020-04-30,3622,9719,1628,2,9344.0,9344.0,S_1f746cfd43,パチスロ 新鬼武者(2020年),エンターライズ,,,パチスロ,False,False,16.15,6.01,31.44,0.88,24.56,11.4,27.43,6.99,15.11,D,パチスロ 新鬼武者(2020年)は平均稼働9344、平均粗利2483、稼働貢献週2週。人気指数11.4、粗利指数27.4、寿命指数7.0。
L麻雀格闘倶楽部 覚醒,S,2023-09-27,67,7607.9701492537315,20161,5765,20361.4776119403,47593,3247.492537313433,9286,2025-09-10,6028,17430,2182,7,6066.0,6105.666666666667,S_d02fb415f2,L麻雀格闘倶楽部 覚醒,コナミ,,,スマスロ,True,False,12.0,11.83,34.68,3.1,24.47,11.42,28.73,5.21,15.06,D,L麻雀格闘倶楽部 覚醒は平均稼働7608、平均粗利3247、稼働貢献週7週。人気指数11.4、粗利指数28.7、寿命指数5.2。
パチスロ傷物語 -始マリノ刻-,S,2023-09-13,12,8879.166666666666,19877,1702,28366.916666666668,56352,3565.0833333333335,7093,2025-09-10,1702,6727,1010,4,4262.5,8879.166666666666,S_ec8ed9e159,パチスロ傷物語 -始マリノ刻-,サミー,,,パチスロ,False,False,15.04,1.37,36.03,1.77,26.58,10.12,30.52,5.42,15.06,D,パチスロ傷物語 -始マリノ刻-は平均稼働8879、平均粗利3565、稼働貢献週4週。人気指数10.1、粗利指数30.5、寿命指数5.4。
キャッツ・アイ(2022年),S,2022-06-15,17,7966.470588235294,17233,4391,19804.058823529413,42212,3824.235294117647,9152,2022-10-05,4391,11044,1726,4,4980.0,5956.166666666667,S_6301559ca3,キャッツ・アイ(2022年),平和,,,スロット,False,False,12.86,7.87,37.13,1.77,26.21,10.73,30.76,3.94,15.04,D,キャッツ・アイ(2022年)は平均稼働7966、平均粗利3824、稼働貢献週4週。人気指数10.7、粗利指数30.8、寿命指数3.9。
パチスロ戦国無双3,S,2023-02-15,15,8392.866666666667,19061,3912,23258.266666666666,48480,3532.133333333333,6973,2023-05-31,4035,11645,1720,4,4735.0,6581.0,S_136146b6e4,パチスロ戦国無双3,山佐ネクスト,,無双,パチスロ,False,False,13.87,7.01,35.89,1.77,25.98,10.95,30.11,4.22,15.02,D,パチスロ戦国無双3は平均稼働8393、平均粗利3532、稼働貢献週4週。人気指数10.9、粗利指数30.1、寿命指数4.2。
LBスマスロニューパルサーBT,S,2025-06-11,5,8648.0,15242,3621,20897.2,33984,3278.4,5353,2025-09-10,3621,9574,1221,1,6999.5,8648.0,S_3026b19684,LBスマスロニューパルサーBT,山佐,,,スマスロ,True,False,14.48,6.01,34.81,0.44,25.66,10.67,29.47,5.47,15.01,D,LBスマスロニューパルサーBTは平均稼働8648、平均粗利3278、稼働貢献週1週。人気指数10.7、粗利指数29.5、寿命指数5.5。
パチスロ ガールフレンド(仮)～聖櫻学園メモリアル～,S,2020-07-29,27,6939.518518518518,9544,4713,16114.185185185184,21874,3317.6666666666665,5800,2022-01-26,8312,18681,2950,0,8793.75,7377.0,S_1e624252a9,パチスロ ガールフレンド(仮)～聖櫻学園メモリアル～,オリンピア,,,パチスロ,False,False,10.41,17.35,34.98,0.0,23.92,11.41,28.53,5.09,14.97,D,パチスロ ガールフレンド(仮)～聖櫻学園メモリアル～は平均稼働6940、平均粗利3318、稼働貢献週0週。人気指数11.4、粗利指数28.5、寿命指数5.1。
Lぱちスロ 乃木坂46,S,2023-08-16,41,7399.682926829269,20198,3760,25500.682926829268,62823,4240.390243902439,10449,2025-09-10,3760,13599,1086,6,4631.25,5066.916666666667,S_6bd2c98c0b,Lぱちスロ 乃木坂46,京楽産業．,,,スマスロ,True,False,11.5,6.35,38.89,2.65,26.56,9.95,31.7,3.81,14.94,D,Lぱちスロ 乃木坂46は平均稼働7400、平均粗利4240、稼働貢献週6週。人気指数9.9、粗利指数31.7、寿命指数3.8。
ファミスタ回胴版!!,S,2023-09-13,41,7906.585365853659,17214,5101,18008.317073170732,35800,3045.8536585365855,7042,2025-09-10,5101,12176,1557,9,5542.25,5804.0,S_aca6bfabd8,ファミスタ回胴版!!,ユニバーサルブロス,,,スロット,False,False,12.71,9.59,33.82,3.98,24.32,11.34,28.28,5.37,14.93,D,ファミスタ回胴版!!は平均稼働7907、平均粗利3046、稼働貢献週9週。人気指数11.3、粗利指数28.3、寿命指数5.4。
アオハル♪操 A-LIVE,S,2024-06-12,17,7885.764705882353,14995,2900,23140.764705882353,40967,4080.5882352941176,7970,2025-09-10,2900,9390,1498,4,5071.75,6413.75,S_b8ab89a148,アオハル♪操 A-LIVE,大都技研,,,スロット,False,False,12.66,4.27,38.21,1.77,26.71,9.79,31.5,4.24,14.92,D,アオハル♪操 A-LIVEは平均稼働7886、平均粗利4081、稼働貢献週4週。人気指数9.8、粗利指数31.5、寿命指数4.2。
パチスロ モンスターハンターワールド:アイスボーン,S,2023-02-08,42,9000.309523809523,22878,2273,24424.714285714286,56125,2831.5,6311,2025-09-10,2273,6838,1192,13,4304.25,5014.333333333333,S_32ef7959d4,パチスロ モンスターハンターワールド:アイスボーン,エンターライズ,,,パチスロ,False,False,15.32,2.75,32.92,5.75,25.0,11.23,28.3,5.52,14.92,D,パチスロ モンスターハンターワールド:アイスボーンは平均稼働9000、平均粗利2832、稼働貢献週13週。人気指数11.2、粗利指数28.3、寿命指数5.5。
パチスロFAIRY TAIL2,S,2022-08-10,19,7878.8421052631575,19050,3561,25326.78947368421,56370,4058.7368421052633,8890,2022-12-14,3561,11978,1885,5,3980.5,5333.0,S_7742549ccf,パチスロFAIRY TAIL2,藤商事,,,パチスロ,False,False,12.65,5.87,38.12,2.21,26.66,10.27,31.43,3.47,14.92,D,パチスロFAIRY TAIL2は平均稼働7879、平均粗利4059、稼働貢献週5週。人気指数10.3、粗利指数31.4、寿命指数3.5。
紅き魂は桜の如く,S,2020-07-15,4,6302.0,7151,5604,20303.0,22890,4789.25,5453,2020-08-05,5604,18015,4076,0,6302.0,6302.0,S_eaab0fc824,紅き魂は桜の如く,ベルコ,,,スロット,False,False,8.88,10.8,41.22,0.0,26.67,9.36,32.73,3.55,14.92,D,紅き魂は桜の如くは平均稼働6302、平均粗利4789、稼働貢献週0週。人気指数9.4、粗利指数32.7、寿命指数3.5。
グレートキングハナハナ,S,2020-04-30,49,7257.224489795918,9556,4233,15947.530612244898,20293,3191.081632653061,5347,2022-01-26,7666,16407,2211,0,8581.5,7595.333333333333,S_1f5a2a5b7b,グレートキングハナハナ,パイオニア,ハナハナ,,Aタイプ/ノーマル,False,False,11.16,15.79,34.44,0.0,23.96,11.37,28.33,5.14,14.9,D,グレートキングハナハナは平均稼働7257、平均粗利3191、稼働貢献週0週。人気指数11.4、粗利指数28.3、寿命指数5.1。
パチスロ 這いよれ!ニャル子さん,S,2022-12-14,14,7453.142857142857,14875,3745,24391.64285714286,46943,4293.428571428572,7299,2023-03-15,3745,12612,2330,3,4395.5,6491.416666666667,S_42d251e0b1,パチスロ 這いよれ!ニャル子さん,EXCITE,,,パチスロ,False,False,11.63,6.31,39.11,1.33,26.74,9.75,31.9,3.78,14.9,D,パチスロ 這いよれ!ニャル子さんは平均稼働7453、平均粗利4293、稼働貢献週3週。人気指数9.8、粗利指数31.9、寿命指数3.8。
パチスロ ゼーガペイン2,S,2022-06-01,20,8640.7,19116,4108,20382.95,42346,3153.1,5429,2022-11-30,4108,10215,2038,5,4682.25,6183.416666666667,S_57a0a6c330,パチスロ ゼーガペイン2,山佐NEXT,,,パチスロ,False,False,14.47,7.19,34.28,2.21,25.37,11.29,29.08,4.23,14.86,D,パチスロ ゼーガペイン2は平均稼働8641、平均粗利3153、稼働貢献週5週。人気指数11.3、粗利指数29.1、寿命指数4.2。
パチスロ幼女戦記,S,2022-12-14,21,7702.761904761905,17373,4341,23912.333333333332,52554,3384.714285714286,7616,2023-05-10,5927,18196,2613,5,5137.75,5484.666666666667,S_e97eac9ef4,パチスロ幼女戦記,サミー,,,パチスロ,False,False,12.23,11.58,35.26,2.21,24.9,11.33,29.22,3.97,14.86,D,パチスロ幼女戦記は平均稼働7703、平均粗利3385、稼働貢献週5週。人気指数11.3、粗利指数29.2、寿命指数4.0。
スーハナライジング-30,S,2023-10-11,22,7875.318181818182,14469,4837,27160.727272727272,44624,3402.318181818182,6753,2024-03-20,4837,18304,3713,4,5807.5,6709.583333333333,S_c14d24e644,スーハナライジング-30,パイオニア,,,スロット,False,False,12.64,8.95,35.34,1.77,25.13,10.79,29.38,4.68,14.84,D,スーハナライジング-30は平均稼働7875、平均粗利3402、稼働貢献週4週。人気指数10.8、粗利指数29.4、寿命指数4.7。
スーパーリノSP,S,2022-01-19,2,7450.0,8973,5927,27217.0,32109,3553.5,3826,2022-01-26,5927,22325,3281,0,7450.0,7450.0,S_5cd56d4e08,スーパーリノSP,山佐NEXT,,,スロット,False,False,11.62,11.58,35.98,0.0,25.02,10.63,29.59,4.65,14.82,D,スーパーリノSPは平均稼働7450、平均粗利3554、稼働貢献週0週。人気指数10.6、粗利指数29.6、寿命指数4.7。
グレートキングハナハナ-30,S,2020-04-30,60,8024.75,9851,6308,15864.2,19967,2502.883333333333,4427,2022-02-24,7702,15346,4151,0,8054.0,8236.166666666666,S_6e26dee7bd,グレートキングハナハナ-30,パイオニア,ハナハナ,,Aタイプ/ノーマル,False,False,13.0,15.87,31.52,0.0,23.19,12.14,26.66,5.34,14.8,D,グレートキングハナハナ-30は平均稼働8025、平均粗利2503、稼働貢献週0週。人気指数12.1、粗利指数26.7、寿命指数5.3。
パチスロナイツ,S,2023-07-12,27,9027.62962962963,16441,3552,19572.51851851852,33276,2076.4444444444443,4487,2025-09-10,3552,8855,1228,9,7590.25,7621.75,S_d90696e43e,パチスロナイツ,山佐ネクスト,,,パチスロ,False,False,15.39,5.84,29.71,3.98,23.27,11.51,25.95,7.19,14.76,D,パチスロナイツは平均稼働9028、平均粗利2076、稼働貢献週9週。人気指数11.5、粗利指数25.9、寿命指数7.2。
クレアの秘宝伝 ～眠りの塔とめざめの石～,S,2020-03-25,86,7401.976744186047,9057,4541,17287.802325581397,21309,3026.0232558139537,4547,2022-03-02,7224,16670,3037,0,7241.5,7787.75,S_67d1437a4a,クレアの秘宝伝 ～眠りの塔とめざめの石～,大都技研,,,スロット,False,False,11.51,14.72,33.74,0.0,23.74,11.23,27.91,4.78,14.62,D,クレアの秘宝伝 ～眠りの塔とめざめの石～は平均稼働7402、平均粗利3026、稼働貢献週0週。人気指数11.2、粗利指数27.9、寿命指数4.8。
パチスロ モンスターハンター～狂竜戦線～,S,2021-10-27,7,5808.142857142857,7605,4571,19077.85714285714,24160,4538.714285714285,5585,2022-02-02,6902,23103,5123,0,6387.25,5808.142857142857,S_089ccdcba9,パチスロ モンスターハンター～狂竜戦線～,エンターライズ,,,パチスロ,False,False,7.71,13.94,40.16,0.0,25.56,9.51,31.64,3.29,14.59,D,パチスロ モンスターハンター～狂竜戦線～は平均稼働5808、平均粗利4539、稼働貢献週0週。人気指数9.5、粗利指数31.6、寿命指数3.3。
Lスマート沖スロ ドラゴンハナハナ～閃光～,S,2024-03-27,51,7761.35294117647,14447,6174,13768.745098039215,22146,2607.7450980392155,4935,2025-09-10,6191,10933,1706,3,7598.0,7783.583333333333,S_153a54b7cc,Lスマート沖スロ ドラゴンハナハナ～閃光～,パイオニア,ハナハナ,,スマスロ,True,False,12.37,12.22,31.97,1.33,23.15,11.2,26.82,5.7,14.51,D,Lスマート沖スロ ドラゴンハナハナ～閃光～は平均稼働7761、平均粗利2608、稼働貢献週3週。人気指数11.2、粗利指数26.8、寿命指数5.7。
パチスロ 麻雀物語4,S,2021-09-15,24,8301.625,19785,4230,22702.541666666668,48039,2831.5416666666665,7028,2022-07-13,4943,14574,1238,7,4752.25,4769.5,S_2025d4ce2d,パチスロ 麻雀物語4,オリンピア,,,パチスロ,False,False,13.66,9.21,32.92,3.1,24.25,11.49,27.86,3.94,14.51,D,パチスロ 麻雀物語4は平均稼働8302、平均粗利2832、稼働貢献週7週。人気指数11.5、粗利指数27.9、寿命指数3.9。
Lスマスロリノヘブン,S,2022-11-30,4,6879.25,10856,4222,25010.5,38609,4092.0,5940,2022-12-21,4222,15644,2684,1,6879.25,6879.25,S_a9ad1d64d1,Lスマスロリノヘブン,山佐NEXT,,,スマスロ,True,False,10.26,7.46,38.26,0.44,25.66,9.14,30.91,4.37,14.48,D,Lスマスロリノヘブンは平均稼働6879、平均粗利4092、稼働貢献週1週。人気指数9.1、粗利指数30.9、寿命指数4.4。
ヱヴァンゲリヲン･勝利への願い,S,2020-11-25,46,6862.347826086957,9092,5279,21627.804347826088,27781,3127.2608695652175,6162,2022-02-09,7679,23056,3104,0,8550.5,7001.666666666667,S_8804f2dad1,ヱヴァンゲリヲン･勝利への願い,ビスティ,,,スロット,False,False,10.22,15.82,34.17,0.0,23.39,10.89,27.88,4.78,14.46,D,ヱヴァンゲリヲン･勝利への願いは平均稼働6862、平均粗利3127、稼働貢献週0週。人気指数10.9、粗利指数27.9、寿命指数4.8。
ハナハナホウオウ-30,S,2020-01-08,52,7409.807692307692,10908,4669,14940.076923076924,21230,2577.673076923077,4818,2022-02-24,7623,15609,4085,1,7970.0,7827.583333333333,S_a7bc4ec2d7,ハナハナホウオウ-30,パイオニア,ハナハナ,,Aタイプ/ノーマル,False,False,11.53,15.68,31.84,0.44,22.7,11.47,26.51,5.33,14.45,D,ハナハナホウオウ-30は平均稼働7410、平均粗利2578、稼働貢献週1週。人気指数11.5、粗利指数26.5、寿命指数5.3。
パチスロ 戦姫絶唱シンフォギア,S,2020-07-22,2,6106.0,6324,5888,16903.0,17694,4412.0,4683,2021-07-28,5888,16112,4683,0,6106.0,6106.0,S_6753f540af,パチスロ 戦姫絶唱シンフォギア,SANKYO,,,パチスロ,False,False,8.42,11.49,39.62,0.0,25.58,9.22,31.43,3.37,14.42,D,パチスロ 戦姫絶唱シンフォギアは平均稼働6106、平均粗利4412、稼働貢献週0週。人気指数9.2、粗利指数31.4、寿命指数3.4。
パチスロ 春一番,S,2022-02-02,2,7177.0,8413,5941,19288.0,22045,3371.0,3599,2022-02-09,5941,16531,3143,0,7177.0,7177.0,S_1a505e85f5,パチスロ 春一番,西陣,,,パチスロ,False,False,10.97,11.62,35.2,0.0,24.3,10.27,28.84,4.39,14.37,D,パチスロ 春一番は平均稼働7177、平均粗利3371、稼働貢献週0週。人気指数10.3、粗利指数28.8、寿命指数4.4。
ワードオブライツⅡ,S,2024-02-14,10,8404.7,15350,2803,18245.9,31278,3002.7,5898,2025-09-10,2803,6544,235,3,5508.25,8404.7,S_b663343055,ワードオブライツⅡ,エレコ,,,スロット,False,False,13.9,4.04,33.64,1.33,24.76,10.01,28.46,5.32,14.37,D,ワードオブライツⅡは平均稼働8405、平均粗利3003、稼働貢献週3週。人気指数10.0、粗利指数28.5、寿命指数5.3。
スロドル,S,2023-03-29,35,6040.457142857143,16720,3214,20137.085714285713,50628,5304.828571428571,12955,2023-12-06,3214,11804,3889,3,3545.5,3958.1666666666665,S_4515f4ee29,スロドル,コナミ,,,スロット,False,False,8.26,5.03,43.4,1.33,27.59,8.0,34.18,1.97,14.35,D,スロドルは平均稼働6040、平均粗利5305、稼働貢献週3週。人気指数8.0、粗利指数34.2、寿命指数2.0。
パチスロ 偽物語,S,2021-03-31,3,6994.0,9383,5686,15482.0,19908,2614.0,3359,2022-02-02,9383,19908,3359,0,6994.0,6994.0,S_bd404c2207,パチスロ 偽物語,サミー,,,パチスロ,False,False,10.54,19.93,31.99,0.0,22.34,11.96,26.36,4.22,14.34,D,パチスロ 偽物語は平均稼働6994、平均粗利2614、稼働貢献週0週。人気指数12.0、粗利指数26.4、寿命指数4.2。
Lチバリヨ2プラス,S,2025-01-15,28,6124.357142857143,11784,5157,26661.464285714286,49420,4517.642857142857,8438,2026-05-27,5234,23059,3911,1,5485.75,5536.916666666667,S_4a18fceb05,Lチバリヨ2プラス,ネット,,,スマスロ,True,False,8.46,9.91,40.07,0.44,25.85,8.96,31.77,3.07,14.33,D,Lチバリヨ2プラスは平均稼働6124、平均粗利4518、稼働貢献週1週。人気指数9.0、粗利指数31.8、寿命指数3.1。
ニューアイムジャグラーEX(2014年),S,2020-01-08,60,7116.25,10524,4539,17818.133333333335,25351,3049.75,5611,2021-10-13,7470,19964,2988,1,6265.25,6370.333333333333,S_d10980b192,ニューアイムジャグラーEX(2014年),北電子,ジャグラー,,Aタイプ/ノーマル,False,False,10.83,15.31,33.84,0.44,23.49,11.14,27.8,3.85,14.32,D,ニューアイムジャグラーEX(2014年)は平均稼働7116、平均粗利3050、稼働貢献週1週。人気指数11.1、粗利指数27.8、寿命指数3.9。
パチスロ BIOHAZARD 7 resident evil,S,2021-02-17,91,8314.263736263736,18015,2885,24592.835164835164,51708,2230.4395604395604,5685,2025-09-10,2885,9681,1409,16,4794.5,4939.416666666667,S_b64e32bab9,パチスロ BIOHAZARD 7 resident evil,アデリオン,,,パチスロ,False,False,13.69,4.23,30.37,7.08,22.86,10.92,25.99,6.45,14.32,D,パチスロ BIOHAZARD 7 resident evilは平均稼働8314、平均粗利2230、稼働貢献週16週。人気指数10.9、粗利指数26.0、寿命指数6.5。
パチスロ 亜人,S,2020-06-10,19,6573.210526315789,8126,5385,19190.842105263157,23701,3474.7894736842104,4724,2021-02-10,7265,20285,3271,0,7098.5,6618.5,S_d9133aedc0,パチスロ 亜人,オリンピア,,,パチスロ,False,False,9.53,14.82,35.64,0.0,23.89,10.38,28.79,4.03,14.32,D,パチスロ 亜人は平均稼働6573、平均粗利3475、稼働貢献週0週。人気指数10.4、粗利指数28.8、寿命指数4.0。
Lうしおととら白面決戦VH,S,2025-04-16,4,8167.5,14757,1576,33185.0,58884,3410.0,6586,2025-09-10,1576,6789,41,1,8167.5,8167.5,S_41ca7f1640,Lうしおととら白面決戦VH,大一商会,,,スマスロ,True,False,13.34,1.07,35.37,0.44,25.46,8.9,29.59,5.6,14.28,D,Lうしおととら白面決戦VHは平均稼働8168、平均粗利3410、稼働貢献週1週。人気指数8.9、粗利指数29.6、寿命指数5.6。
バハマ30(2024年),S,2024-07-17,4,7698.5,10463,5281,17944.0,22691,2840.0,2986,2024-08-06,5281,13195,2986,1,7698.5,7698.5,S_a8674b72bb,バハマ30(2024年),アムテックス,,,スロット,False,False,12.22,10.02,32.95,0.44,23.62,10.45,27.51,5.15,14.24,D,バハマ30(2024年)は平均稼働7698、平均粗利2840、稼働貢献週1週。人気指数10.4、粗利指数27.5、寿命指数5.2。
SLOTアカギ～闇に降り立った天才～,S,2021-05-12,1,5912.0,5912,5912,18131.0,18131,4404.0,4404,2021-05-12,5912,18131,4404,0,5912.0,5912.0,S_127a495795,SLOTアカギ～闇に降り立った天才～,メーシー,,,パチスロ,False,False,7.95,11.55,39.58,0.0,25.35,9.0,31.28,3.18,14.23,D,SLOTアカギ～闇に降り立った天才～は平均稼働5912、平均粗利4404、稼働貢献週0週。人気指数9.0、粗利指数31.3、寿命指数3.2。
パチスロ 緋弾のアリアⅡ,S,2023-02-15,17,7001.294117647059,17545,3563,27785.529411764706,63631,4204.35294117647,8994,2023-06-14,3683,15158,2200,3,3627.75,4945.833333333333,S_e774276543,パチスロ 緋弾のアリアⅡ,JFJ,,,パチスロ,False,False,10.55,6.16,38.74,1.33,26.05,9.16,31.34,2.59,14.17,D,パチスロ 緋弾のアリアⅡは平均稼働7001、平均粗利4204、稼働貢献週3週。人気指数9.2、粗利指数31.3、寿命指数2.6。
L 仮面ライダー電王,S,2025-03-26,5,7342.2,13067,1587,28105.4,48614,4122.2,7340,2025-09-10,1587,6453,612,1,5911.0,7342.2,S_fb5361c802,L 仮面ライダー電王,京楽産業．,,,スマスロ,True,False,11.37,1.1,38.39,0.44,26.23,8.1,31.3,4.3,14.11,D,L 仮面ライダー電王は平均稼働7342、平均粗利4122、稼働貢献週1週。人気指数8.1、粗利指数31.3、寿命指数4.3。
パチスロアラジンAクラシック,S,2022-02-02,41,7086.341463414634,16156,2401,24359.414634146342,49336,4196.365853658536,7005,2025-09-10,2401,9168,1135,7,3205.0,3921.0833333333335,S_06fc35a8a4,パチスロアラジンAクラシック,サミー,,,パチスロ,False,False,10.76,3.06,38.7,3.1,26.13,8.84,31.37,2.88,14.11,D,パチスロアラジンAクラシックは平均稼働7086、平均粗利4196、稼働貢献週7週。人気指数8.8、粗利指数31.4、寿命指数2.9。
戦国乙女2～深淵に輝く気高き将星～,S,2020-12-23,12,6208.25,8133,5347,17411.583333333332,22270,3813.0,4997,2022-02-02,6493,18153,4596,0,6468.75,6208.25,S_9d4d998aae,戦国乙女2～深淵に輝く気高き将星～,オリンピア,戦国乙女,,スロット,False,False,8.66,12.95,37.08,0.0,24.29,9.56,29.62,3.56,14.08,D,戦国乙女2～深淵に輝く気高き将星～は平均稼働6208、平均粗利3813、稼働貢献週0週。人気指数9.6、粗利指数29.6、寿命指数3.6。
