machine_id,machine_name,category,report_date,maker_name,series_name,machine_type,is_smart,is_lt,latest_operation,avg_operation_4w,avg_operation_12w,avg_operation_all,max_operation,min_operation,operation_contribution_weeks,latest_sales,avg_sales_4w,avg_sales_12w,avg_sales_all,latest_gross_profit,avg_gross_profit_4w,avg_gross_profit_12w,avg_gross_profit_all,profit_tolerance_score,popularity_score,profit_score,lifecycle_score,market_score,asset_score,recommendation_score,overall_score,overall_grade,score_reason,ai_comment,current_operation_score,latest_operation_score,trend_score,profit_power_score,profit_stability_score,lifecycle_power_score,market_power_score,sns_power_score,active_popularity_score_v2,profit_score_v2,lifecycle_score_v2,asset_score_v2,overall_score_v2,overall_grade_v2,active_rank,profit_rank,lifecycle_rank,overall_rank,score_reason_v2,ai_comment_v2
P_5905dc3792,Pほのかとクールポコと、ときどき武藤敬司 Y3F,P,2026-06-24,豊丸,,パチンコ,False,False,14070,0.0,0.0,19662.5,27780,14070,4,17268,,,24479.0,4629,0.0,0.0,6709.25,,,,,0,,,,D,"直近4週稼働=nan, 最新稼働=14070, 平均粗利4週=nan, 稼働貢献週=4",Pほのかとクールポコと、ときどき武藤敬司 Y3Fは直近4週平均稼働nan、最新稼働14070。人気指数nan、粗利指数nan、寿命指数nan。,0.0,28.14,50.0,4.53,3.69,1.77,50,50,23.44,3.18,15.8,17.48,15.95,D,144,674,670,233,直近4週稼働スコア0.0 / 最新稼働スコア28.1 / トレンドスコア50.0 / 粗利スコア4.5 / 稼働貢献スコア1.8 / 市場データ未取得のため中立評価 / SNSデータ未取得のため中立評価,Pほのかとクールポコと、ときどき武藤敬司 Y3Fは、現役人気指数23.4、粗利指数3.2、寿命指数15.8、総合評価15.9（D）。主な根拠は、直近4週稼働スコア0.0 / 最新稼働スコア28.1 / トレンドスコア50.0 / 粗利スコア4.5 / 稼働貢献スコア1.8 / 市場データ未取得のため中立評価 / SNSデータ未取得のため中立評価。
P_7fa7df0016,PA緋弾のアリアAA JD設定付,P,2026-06-24,JFJ,,甘デジ/ライト,False,False,14020,0.0,0.0,19102.5,26110,14020,4,18893,,,24877.25,3832,0.0,0.0,4085.25,,,,,0,,,,D,"直近4週稼働=nan, 最新稼働=14020, 平均粗利4週=nan, 稼働貢献週=4",PA緋弾のアリアAA JD設定付は直近4週平均稼働nan、最新稼働14020。人気指数nan、粗利指数nan、寿命指数nan。,0.0,28.01,50.0,4.53,3.69,1.77,50,50,23.4,3.18,15.8,17.46,15.93,D,145,674,670,235,直近4週稼働スコア0.0 / 最新稼働スコア28.0 / トレンドスコア50.0 / 粗利スコア4.5 / 稼働貢献スコア1.8 / 市場データ未取得のため中立評価 / SNSデータ未取得のため中立評価,PA緋弾のアリアAA JD設定付は、現役人気指数23.4、粗利指数3.2、寿命指数15.8、総合評価15.9（D）。主な根拠は、直近4週稼働スコア0.0 / 最新稼働スコア28.0 / トレンドスコア50.0 / 粗利スコア4.5 / 稼働貢献スコア1.8 / 市場データ未取得のため中立評価 / SNSデータ未取得のため中立評価。
P_8a3682fb98,P牙狼コレクション RJ,P,2026-06-24,サンセイR&D,牙狼,パチンコ,False,False,12990,0.0,0.0,21888.0,41320,12990,10,12055,,,20172.0,3967,0.0,0.0,7068.1,,,,,0,,,,D,"直近4週稼働=nan, 最新稼働=12990, 平均粗利4週=nan, 稼働貢献週=10",P牙狼コレクション RJは直近4週平均稼働nan、最新稼働12990。人気指数nan、粗利指数nan、寿命指数nan。,0.0,25.41,50.0,4.53,3.69,4.42,50,50,22.62,3.44,16.99,17.52,15.93,D,184,350,332,235,直近4週稼働スコア0.0 / 最新稼働スコア25.4 / トレンドスコア50.0 / 粗利スコア4.5 / 稼働貢献スコア4.4 / 市場データ未取得のため中立評価 / SNSデータ未取得のため中立評価,P牙狼コレクション RJは、現役人気指数22.6、粗利指数3.4、寿命指数17.0、総合評価15.9（D）。主な根拠は、直近4週稼働スコア0.0 / 最新稼働スコア25.4 / トレンドスコア50.0 / 粗利スコア4.5 / 稼働貢献スコア4.4 / 市場データ未取得のため中立評価 / SNSデータ未取得のため中立評価。
P_7cfcd2997d,PA巨人の星～栄光の軌跡～ Light version,P,2026-06-24,サンセイR&D,,甘デジ/ライト,False,False,14300,0.0,0.0,16785.0,19270,14300,2,14881,,,17677.5,3074,0.0,0.0,4109.0,,,,,0,,,,D,"直近4週稼働=nan, 最新稼働=14300, 平均粗利4週=nan, 稼働貢献週=2",PA巨人の星～栄光の軌跡～ Light versionは直近4週平均稼働nan、最新稼働14300。人気指数nan、粗利指数nan、寿命指数nan。,0.0,28.72,50.0,4.53,3.69,0.88,50,50,23.62,3.09,15.4,17.43,15.92,D,138,847,847,237,直近4週稼働スコア0.0 / 最新稼働スコア28.7 / トレンドスコア50.0 / 粗利スコア4.5 / 稼働貢献スコア0.9 / 市場データ未取得のため中立評価 / SNSデータ未取得のため中立評価,PA巨人の星～栄光の軌跡～ Light versionは、現役人気指数23.6、粗利指数3.1、寿命指数15.4、総合評価15.9（D）。主な根拠は、直近4週稼働スコア0.0 / 最新稼働スコア28.7 / トレンドスコア50.0 / 粗利スコア4.5 / 稼働貢献スコア0.9 / 市場データ未取得のため中立評価 / SNSデータ未取得のため中立評価。
P_e3db03213f,Pおばけらんど 怪 319Ver.(威吹枠),P,2026-06-24,西陣,,パチンコ,False,False,14330,0.0,0.0,17355.0,20380,14330,2,22408,,,27120.5,5975,0.0,0.0,6649.0,,,,,0,,,,D,"直近4週稼働=nan, 最新稼働=14330, 平均粗利4週=nan, 稼働貢献週=2",Pおばけらんど 怪 319Ver.(威吹枠)は直近4週平均稼働nan、最新稼働14330。人気指数nan、粗利指数nan、寿命指数nan。,0.0,28.8,50.0,4.53,3.69,0.88,50,50,23.64,3.09,15.4,17.44,15.92,D,137,847,847,237,直近4週稼働スコア0.0 / 最新稼働スコア28.8 / トレンドスコア50.0 / 粗利スコア4.5 / 稼働貢献スコア0.9 / 市場データ未取得のため中立評価 / SNSデータ未取得のため中立評価,Pおばけらんど 怪 319Ver.(威吹枠)は、現役人気指数23.6、粗利指数3.1、寿命指数15.4、総合評価15.9（D）。主な根拠は、直近4週稼働スコア0.0 / 最新稼働スコア28.8 / トレンドスコア50.0 / 粗利スコア4.5 / 稼働貢献スコア0.9 / 市場データ未取得のため中立評価 / SNSデータ未取得のため中立評価。
P_1512734a20,Pうまい棒 4500～10500,P,2026-06-24,平和,,パチンコ,False,False,7030,0.0,0.0,11958.264462809915,37340,6160,44,16151,,,24178.586776859505,5047,0.0,0.0,6617.768595041322,,,,,0,,,,D,"直近4週稼働=nan, 最新稼働=7030, 平均粗利4週=nan, 稼働貢献週=44",Pうまい棒 4500～10500は直近4週平均稼働nan、最新稼働7030。人気指数nan、粗利指数nan、寿命指数nan。,0.0,10.36,50.0,4.53,3.69,19.47,50,50,18.11,4.95,23.76,17.82,15.91,D,894,141,119,239,直近4週稼働スコア0.0 / 最新稼働スコア10.4 / トレンドスコア50.0 / 粗利スコア4.5 / 稼働貢献スコア19.5 / 市場データ未取得のため中立評価 / SNSデータ未取得のため中立評価,Pうまい棒 4500～10500は、現役人気指数18.1、粗利指数5.0、寿命指数23.8、総合評価15.9（D）。主な根拠は、直近4週稼働スコア0.0 / 最新稼働スコア10.4 / トレンドスコア50.0 / 粗利スコア4.5 / 稼働貢献スコア19.5 / 市場データ未取得のため中立評価 / SNSデータ未取得のため中立評価。
P_2727f04585,P真 黄門ちゃま H1AZ5,P,2026-06-24,平和,,パチンコ,False,False,14010,0.0,0.0,21086.666666666668,29930,14010,3,26002,,,38631.333333333336,4886,0.0,0.0,6518.0,,,,,0,,,,D,"直近4週稼働=nan, 最新稼働=14010, 平均粗利4週=nan, 稼働貢献週=3",P真 黄門ちゃま H1AZ5は直近4週平均稼働nan、最新稼働14010。人気指数nan、粗利指数nan、寿命指数nan。,0.0,27.99,50.0,4.53,3.69,1.33,50,50,23.4,3.14,15.6,17.41,15.88,D,145,771,770,240,直近4週稼働スコア0.0 / 最新稼働スコア28.0 / トレンドスコア50.0 / 粗利スコア4.5 / 稼働貢献スコア1.3 / 市場データ未取得のため中立評価 / SNSデータ未取得のため中立評価,P真 黄門ちゃま H1AZ5は、現役人気指数23.4、粗利指数3.1、寿命指数15.6、総合評価15.9（D）。主な根拠は、直近4週稼働スコア0.0 / 最新稼働スコア28.0 / トレンドスコア50.0 / 粗利スコア4.5 / 稼働貢献スコア1.3 / 市場データ未取得のため中立評価 / SNSデータ未取得のため中立評価。
P_9c07ab5db6,PAフィーバー蒼穹のファフナー2 Light ver.,P,2026-06-24,SANKYO,,甘デジ/ライト,False,False,13990,0.0,0.0,16860.0,19180,13990,3,19114,,,22572.0,4249,0.0,0.0,4556.333333333333,,,,,0,,,,D,"直近4週稼働=nan, 最新稼働=13990, 平均粗利4週=nan, 稼働貢献週=3",PAフィーバー蒼穹のファフナー2 Light ver.は直近4週平均稼働nan、最新稼働13990。人気指数nan、粗利指数nan、寿命指数nan。,0.0,27.94,50.0,4.53,3.69,1.33,50,50,23.38,3.14,15.6,17.4,15.87,D,147,771,770,241,直近4週稼働スコア0.0 / 最新稼働スコア27.9 / トレンドスコア50.0 / 粗利スコア4.5 / 稼働貢献スコア1.3 / 市場データ未取得のため中立評価 / SNSデータ未取得のため中立評価,PAフィーバー蒼穹のファフナー2 Light ver.は、現役人気指数23.4、粗利指数3.1、寿命指数15.6、総合評価15.9（D）。主な根拠は、直近4週稼働スコア0.0 / 最新稼働スコア27.9 / トレンドスコア50.0 / 粗利スコア4.5 / 稼働貢献スコア1.3 / 市場データ未取得のため中立評価 / SNSデータ未取得のため中立評価。
P_993ec9d8cf,P牙狼11～冴島大河～XX MU,P,2026-06-24,サンセイR&D,牙狼,パチンコ,False,False,11260,0.0,0.0,17919.545454545456,40020,8870,19,23789,,,37195.045454545456,4890,0.0,0.0,5645.454545454545,,,,,0,,,,D,"直近4週稼働=nan, 最新稼働=11260, 平均粗利4週=nan, 稼働貢献週=19",P牙狼11～冴島大河～XX MUは直近4週平均稼働nan、最新稼働11260。人気指数nan、粗利指数nan、寿命指数nan。,0.0,21.04,50.0,4.53,3.69,8.41,50,50,21.31,3.84,18.78,17.56,15.87,D,304,210,189,241,直近4週稼働スコア0.0 / 最新稼働スコア21.0 / トレンドスコア50.0 / 粗利スコア4.5 / 稼働貢献スコア8.4 / 市場データ未取得のため中立評価 / SNSデータ未取得のため中立評価,P牙狼11～冴島大河～XX MUは、現役人気指数21.3、粗利指数3.8、寿命指数18.8、総合評価15.9（D）。主な根拠は、直近4週稼働スコア0.0 / 最新稼働スコア21.0 / トレンドスコア50.0 / 粗利スコア4.5 / 稼働貢献スコア8.4 / 市場データ未取得のため中立評価 / SNSデータ未取得のため中立評価。
P_2bd798c51d,Pベルセルク無双 M-Z,P,2026-06-24,ニューギン,,パチンコ,False,False,8790,0.0,0.0,19560.29411764706,42710,8790,33,17852,,,38724.0,2671,0.0,0.0,5654.529411764706,,,,,0,,,,D,"直近4週稼働=nan, 最新稼働=8790, 平均粗利4週=nan, 稼働貢献週=33",Pベルセルク無双 M-Zは直近4週平均稼働nan、最新稼働8790。人気指数nan、粗利指数nan、寿命指数nan。,0.0,14.8,50.0,4.53,3.69,14.6,50,50,19.44,4.46,21.57,17.68,15.86,D,661,158,136,243,直近4週稼働スコア0.0 / 最新稼働スコア14.8 / トレンドスコア50.0 / 粗利スコア4.5 / 稼働貢献スコア14.6 / 市場データ未取得のため中立評価 / SNSデータ未取得のため中立評価,Pベルセルク無双 M-Zは、現役人気指数19.4、粗利指数4.5、寿命指数21.6、総合評価15.9（D）。主な根拠は、直近4週稼働スコア0.0 / 最新稼働スコア14.8 / トレンドスコア50.0 / 粗利スコア4.5 / 稼働貢献スコア14.6 / 市場データ未取得のため中立評価 / SNSデータ未取得のため中立評価。
P_7a0c6815a0,P神・天才バカボン～甘神SPEC～ FD-RS,P,2026-06-24,大一商会,,甘デジ/ライト,False,False,8620,0.0,0.0,14317.446808510638,35180,7880,34,16841,,,27284.957446808512,2880,0.0,0.0,4894.68085106383,,,,,0,,,,D,"直近4週稼働=nan, 最新稼働=8620, 平均粗利4週=nan, 稼働貢献週=34",P神・天才バカボン～甘神SPEC～ FD-RSは直近4週平均稼働nan、最新稼働8620。人気指数nan、粗利指数nan、寿命指数nan。,0.0,14.37,50.0,4.53,3.69,15.04,50,50,19.31,4.51,21.77,17.69,15.86,D,698,156,134,243,直近4週稼働スコア0.0 / 最新稼働スコア14.4 / トレンドスコア50.0 / 粗利スコア4.5 / 稼働貢献スコア15.0 / 市場データ未取得のため中立評価 / SNSデータ未取得のため中立評価,P神・天才バカボン～甘神SPEC～ FD-RSは、現役人気指数19.3、粗利指数4.5、寿命指数21.8、総合評価15.9（D）。主な根拠は、直近4週稼働スコア0.0 / 最新稼働スコア14.4 / トレンドスコア50.0 / 粗利スコア4.5 / 稼働貢献スコア15.0 / 市場データ未取得のため中立評価 / SNSデータ未取得のため中立評価。
P_2da5f54152,CRリング 運命の日 FPWZ,P,2026-06-24,藤商事,,パチンコ,False,False,10130,0.0,0.0,10771.944444444443,13440,7630,25,12849,,,13597.027777777776,2747,0.0,0.0,3036.3888888888887,,,,,0,,,,D,"直近4週稼働=nan, 最新稼働=10130, 平均粗利4週=nan, 稼働貢献週=25",CRリング 運命の日 FPWZは直近4週平均稼働nan、最新稼働10130。人気指数nan、粗利指数nan、寿命指数nan。,0.0,18.19,50.0,4.53,3.69,11.06,50,50,20.46,4.11,19.98,17.6,15.85,D,450,181,159,245,直近4週稼働スコア0.0 / 最新稼働スコア18.2 / トレンドスコア50.0 / 粗利スコア4.5 / 稼働貢献スコア11.1 / 市場データ未取得のため中立評価 / SNSデータ未取得のため中立評価,CRリング 運命の日 FPWZは、現役人気指数20.5、粗利指数4.1、寿命指数20.0、総合評価15.8（D）。主な根拠は、直近4週稼働スコア0.0 / 最新稼働スコア18.2 / トレンドスコア50.0 / 粗利スコア4.5 / 稼働貢献スコア11.1 / 市場データ未取得のため中立評価 / SNSデータ未取得のため中立評価。
P_a626f1b237,Pギンギラパラダイス 夢幻カーニバル 319ver.,P,2026-06-24,サンスリー,,パチンコ,False,False,8060,0.0,0.0,12293.968253968254,35660,8060,37,15184,,,22743.84126984127,3144,0.0,0.0,4414.714285714285,,,,,0,,,,D,"直近4週稼働=nan, 最新稼働=8060, 平均粗利4週=nan, 稼働貢献週=37",Pギンギラパラダイス 夢幻カーニバル 319ver.は直近4週平均稼働nan、最新稼働8060。人気指数nan、粗利指数nan、寿命指数nan。,0.0,12.96,50.0,4.53,3.69,16.37,50,50,18.89,4.64,22.37,17.71,15.85,D,802,145,123,245,直近4週稼働スコア0.0 / 最新稼働スコア13.0 / トレンドスコア50.0 / 粗利スコア4.5 / 稼働貢献スコア16.4 / 市場データ未取得のため中立評価 / SNSデータ未取得のため中立評価,Pギンギラパラダイス 夢幻カーニバル 319ver.は、現役人気指数18.9、粗利指数4.6、寿命指数22.4、総合評価15.8（D）。主な根拠は、直近4週稼働スコア0.0 / 最新稼働スコア13.0 / トレンドスコア50.0 / 粗利スコア4.5 / 稼働貢献スコア16.4 / 市場データ未取得のため中立評価 / SNSデータ未取得のため中立評価。
P_ecdc91a565,P貞子 FMD,P,2026-06-24,藤商事,,パチンコ,False,False,8940,0.0,0.0,17515.714285714286,42170,8150,32,19034,,,36026.78571428572,4680,0.0,0.0,7970.0,,,,,0,,,,D,"直近4週稼働=nan, 最新稼働=8940, 平均粗利4週=nan, 稼働貢献週=32",P貞子 FMDは直近4週平均稼働nan、最新稼働8940。人気指数nan、粗利指数nan、寿命指数nan。,0.0,15.18,50.0,4.53,3.69,14.16,50,50,19.55,4.42,21.37,17.66,15.85,D,633,161,139,245,直近4週稼働スコア0.0 / 最新稼働スコア15.2 / トレンドスコア50.0 / 粗利スコア4.5 / 稼働貢献スコア14.2 / 市場データ未取得のため中立評価 / SNSデータ未取得のため中立評価,P貞子 FMDは、現役人気指数19.6、粗利指数4.4、寿命指数21.4、総合評価15.8（D）。主な根拠は、直近4週稼働スコア0.0 / 最新稼働スコア15.2 / トレンドスコア50.0 / 粗利スコア4.5 / 稼働貢献スコア14.2 / 市場データ未取得のため中立評価 / SNSデータ未取得のため中立評価。
S_1ecd0feefe,Pバジリスク～甲賀忍法帖～2 朧の章,P,2026-06-24,メーシー,バジリスク,スロット,False,False,9770,0.0,0.0,13963.888888888889,33270,9320,27,13588,,,18912.0,2673,0.0,0.0,3866.805555555556,,,,,0,,,,D,"直近4週稼働=nan, 最新稼働=9770, 平均粗利4週=nan, 稼働貢献週=27",Pバジリスク～甲賀忍法帖～2 朧の章は直近4週平均稼働nan、最新稼働9770。人気指数nan、粗利指数nan、寿命指数nan。,0.0,17.28,50.0,4.53,3.69,11.95,50,50,20.18,4.2,20.38,17.61,15.84,D,499,174,152,248,直近4週稼働スコア0.0 / 最新稼働スコア17.3 / トレンドスコア50.0 / 粗利スコア4.5 / 稼働貢献スコア11.9 / 市場データ未取得のため中立評価 / SNSデータ未取得のため中立評価,Pバジリスク～甲賀忍法帖～2 朧の章は、現役人気指数20.2、粗利指数4.2、寿命指数20.4、総合評価15.8（D）。主な根拠は、直近4週稼働スコア0.0 / 最新稼働スコア17.3 / トレンドスコア50.0 / 粗利スコア4.5 / 稼働貢献スコア11.9 / 市場データ未取得のため中立評価 / SNSデータ未取得のため中立評価。
P_6769043f2b,Pモモキュンソード 閃撃 MD,P,2026-06-24,西陣,,パチンコ,False,False,9070,0.0,0.0,15710.526315789471,36090,8570,31,19841,,,33187.26315789474,3306,0.0,0.0,5648.105263157895,,,,,0,,,,D,"直近4週稼働=nan, 最新稼働=9070, 平均粗利4週=nan, 稼働貢献週=31",Pモモキュンソード 閃撃 MDは直近4週平均稼働nan、最新稼働9070。人気指数nan、粗利指数nan、寿命指数nan。,0.0,15.51,50.0,4.53,3.69,13.72,50,50,19.65,4.38,21.17,17.64,15.84,D,608,163,141,248,直近4週稼働スコア0.0 / 最新稼働スコア15.5 / トレンドスコア50.0 / 粗利スコア4.5 / 稼働貢献スコア13.7 / 市場データ未取得のため中立評価 / SNSデータ未取得のため中立評価,Pモモキュンソード 閃撃 MDは、現役人気指数19.6、粗利指数4.4、寿命指数21.2、総合評価15.8（D）。主な根拠は、直近4週稼働スコア0.0 / 最新稼働スコア15.5 / トレンドスコア50.0 / 粗利スコア4.5 / 稼働貢献スコア13.7 / 市場データ未取得のため中立評価 / SNSデータ未取得のため中立評価。
P_02eedd8be5,P烈火の炎3 H1AZ4,P,2026-06-24,平和,,パチンコ,False,False,13350,0.0,0.0,19366.666666666668,34340,11940,6,25078,,,36997.0,7972,0.0,0.0,10301.5,,,,,0,,,,D,"直近4週稼働=nan, 最新稼働=13350, 平均粗利4週=nan, 稼働貢献週=6",P烈火の炎3 H1AZ4は直近4週平均稼働nan、最新稼働13350。人気指数nan、粗利指数nan、寿命指数nan。,0.0,26.32,50.0,4.53,3.69,2.65,50,50,22.9,3.27,16.19,17.4,15.83,D,164,522,512,250,直近4週稼働スコア0.0 / 最新稼働スコア26.3 / トレンドスコア50.0 / 粗利スコア4.5 / 稼働貢献スコア2.6 / 市場データ未取得のため中立評価 / SNSデータ未取得のため中立評価,P烈火の炎3 H1AZ4は、現役人気指数22.9、粗利指数3.3、寿命指数16.2、総合評価15.8（D）。主な根拠は、直近4週稼働スコア0.0 / 最新稼働スコア26.3 / トレンドスコア50.0 / 粗利スコア4.5 / 稼働貢献スコア2.6 / 市場データ未取得のため中立評価 / SNSデータ未取得のため中立評価。
P_63f336d1a4,P弾球黙示録カイジ5 電撃チャージVer.A,P,2026-06-24,高尾,,パチンコ,False,False,9050,0.0,0.0,14770.75,37120,8560,31,19538,,,31103.15,3640,0.0,0.0,5352.825,,,,,0,,,,D,"直近4週稼働=nan, 最新稼働=9050, 平均粗利4週=nan, 稼働貢献週=31",P弾球黙示録カイジ5 電撃チャージVer.Aは直近4週平均稼働nan、最新稼働9050。人気指数nan、粗利指数nan、寿命指数nan。,0.0,15.46,50.0,4.53,3.69,13.72,50,50,19.64,4.38,21.17,17.64,15.83,D,611,163,141,250,直近4週稼働スコア0.0 / 最新稼働スコア15.5 / トレンドスコア50.0 / 粗利スコア4.5 / 稼働貢献スコア13.7 / 市場データ未取得のため中立評価 / SNSデータ未取得のため中立評価,P弾球黙示録カイジ5 電撃チャージVer.Aは、現役人気指数19.6、粗利指数4.4、寿命指数21.2、総合評価15.8（D）。主な根拠は、直近4週稼働スコア0.0 / 最新稼働スコア15.5 / トレンドスコア50.0 / 粗利スコア4.5 / 稼働貢献スコア13.7 / 市場データ未取得のため中立評価 / SNSデータ未取得のため中立評価。
P_9a32b093a9,Pモモキュンソード GC250A,P,2026-06-24,西陣,,パチンコ,False,False,9880,0.0,0.0,13727.5,27830,9460,26,16575,,,22232.14285714286,3094,0.0,0.0,3998.892857142857,,,,,0,,,,D,"直近4週稼働=nan, 最新稼働=9880, 平均粗利4週=nan, 稼働貢献週=26",Pモモキュンソード GC250Aは直近4週平均稼働nan、最新稼働9880。人気指数nan、粗利指数nan、寿命指数nan。,0.0,17.55,50.0,4.53,3.69,11.5,50,50,20.26,4.15,20.18,17.58,15.81,D,481,176,154,252,直近4週稼働スコア0.0 / 最新稼働スコア17.6 / トレンドスコア50.0 / 粗利スコア4.5 / 稼働貢献スコア11.5 / 市場データ未取得のため中立評価 / SNSデータ未取得のため中立評価,Pモモキュンソード GC250Aは、現役人気指数20.3、粗利指数4.2、寿命指数20.2、総合評価15.8（D）。主な根拠は、直近4週稼働スコア0.0 / 最新稼働スコア17.6 / トレンドスコア50.0 / 粗利スコア4.5 / 稼働貢献スコア11.5 / 市場データ未取得のため中立評価 / SNSデータ未取得のため中立評価。
P_f366366ff1,Pギルティクラウン2 ME,P,2026-06-24,メーシー,,パチンコ,False,False,13830,0.0,0.0,20556.666666666668,29250,13830,3,31477,,,45848.0,6134,0.0,0.0,8006.0,,,,,0,,,,D,"直近4週稼働=nan, 最新稼働=13830, 平均粗利4週=nan, 稼働貢献週=3",Pギルティクラウン2 MEは直近4週平均稼働nan、最新稼働13830。人気指数nan、粗利指数nan、寿命指数nan。,0.0,27.53,50.0,4.53,3.69,1.33,50,50,23.26,3.14,15.6,17.36,15.81,D,150,771,770,252,直近4週稼働スコア0.0 / 最新稼働スコア27.5 / トレンドスコア50.0 / 粗利スコア4.5 / 稼働貢献スコア1.3 / 市場データ未取得のため中立評価 / SNSデータ未取得のため中立評価,Pギルティクラウン2 MEは、現役人気指数23.3、粗利指数3.1、寿命指数15.6、総合評価15.8（D）。主な根拠は、直近4週稼働スコア0.0 / 最新稼働スコア27.5 / トレンドスコア50.0 / 粗利スコア4.5 / 稼働貢献スコア1.3 / 市場データ未取得のため中立評価 / SNSデータ未取得のため中立評価。
P_485f41fa0f,キュインぱちんこ P南国育ち デカパトver.,P,2026-06-24,アムテックス,,パチンコ,False,False,13110,0.0,0.0,23157.14285714286,41340,13110,7,21126,,,36933.142857142855,3536,0.0,0.0,6293.857142857143,,,,,0,,,,D,"直近4週稼働=nan, 最新稼働=13110, 平均粗利4週=nan, 稼働貢献週=7",キュインぱちんこ P南国育ち デカパトver.は直近4週平均稼働nan、最新稼働13110。人気指数nan、粗利指数nan、寿命指数nan。,0.0,25.71,50.0,4.53,3.69,3.1,50,50,22.71,3.31,16.4,17.39,15.8,D,176,477,465,254,直近4週稼働スコア0.0 / 最新稼働スコア25.7 / トレンドスコア50.0 / 粗利スコア4.5 / 稼働貢献スコア3.1 / 市場データ未取得のため中立評価 / SNSデータ未取得のため中立評価,キュインぱちんこ P南国育ち デカパトver.は、現役人気指数22.7、粗利指数3.3、寿命指数16.4、総合評価15.8（D）。主な根拠は、直近4週稼働スコア0.0 / 最新稼働スコア25.7 / トレンドスコア50.0 / 粗利スコア4.5 / 稼働貢献スコア3.1 / 市場データ未取得のため中立評価 / SNSデータ未取得のため中立評価。
P_ebd2c93ffe,CRA TOKIO PREMIUM V,P,2026-06-24,アムテックス,,パチンコ,False,False,13110,0.0,0.0,12181.42857142857,13110,10950,7,8813,,,7929.428571428572,1742,0.0,0.0,1134.857142857143,,,,,0,,,,D,"直近4週稼働=nan, 最新稼働=13110, 平均粗利4週=nan, 稼働貢献週=7",CRA TOKIO PREMIUM Vは直近4週平均稼働nan、最新稼働13110。人気指数nan、粗利指数nan、寿命指数nan。,0.0,25.71,50.0,4.53,3.69,3.1,50,50,22.71,3.31,16.4,17.39,15.8,D,176,477,465,254,直近4週稼働スコア0.0 / 最新稼働スコア25.7 / トレンドスコア50.0 / 粗利スコア4.5 / 稼働貢献スコア3.1 / 市場データ未取得のため中立評価 / SNSデータ未取得のため中立評価,CRA TOKIO PREMIUM Vは、現役人気指数22.7、粗利指数3.3、寿命指数16.4、総合評価15.8（D）。主な根拠は、直近4週稼働スコア0.0 / 最新稼働スコア25.7 / トレンドスコア50.0 / 粗利スコア4.5 / 稼働貢献スコア3.1 / 市場データ未取得のため中立評価 / SNSデータ未取得のため中立評価。
P_f0a962e594,Pジューシーハニー3 MGY2,P,2026-06-24,サンセイR&D,,パチンコ,False,False,12070,0.0,0.0,16604.615384615383,32490,10490,13,21500,,,29418.0,4165,0.0,0.0,5192.461538461538,,,,,0,,,,D,"直近4週稼働=nan, 最新稼働=12070, 平均粗利4週=nan, 稼働貢献週=13",Pジューシーハニー3 MGY2は直近4週平均稼働nan、最新稼働12070。人気指数nan、粗利指数nan、寿命指数nan。,0.0,23.09,50.0,4.53,3.69,5.75,50,50,21.93,3.58,17.59,17.45,15.8,D,234,287,266,254,直近4週稼働スコア0.0 / 最新稼働スコア23.1 / トレンドスコア50.0 / 粗利スコア4.5 / 稼働貢献スコア5.8 / 市場データ未取得のため中立評価 / SNSデータ未取得のため中立評価,Pジューシーハニー3 MGY2は、現役人気指数21.9、粗利指数3.6、寿命指数17.6、総合評価15.8（D）。主な根拠は、直近4週稼働スコア0.0 / 最新稼働スコア23.1 / トレンドスコア50.0 / 粗利スコア4.5 / 稼働貢献スコア5.8 / 市場データ未取得のため中立評価 / SNSデータ未取得のため中立評価。
P_25c02189b6,デジハネP聖戦士ダンバイン2 ZEROSONIC,P,2026-06-24,サミー,,甘デジ/ライト,False,False,12080,0.0,0.0,17122.30769230769,33900,10580,13,19173,,,26823.92307692308,3598,0.0,0.0,4317.0,,,,,0,,,,D,"直近4週稼働=nan, 最新稼働=12080, 平均粗利4週=nan, 稼働貢献週=13",デジハネP聖戦士ダンバイン2 ZEROSONICは直近4週平均稼働nan、最新稼働12080。人気指数nan、粗利指数nan、寿命指数nan。,0.0,23.11,50.0,4.53,3.69,5.75,50,50,21.93,3.58,17.59,17.45,15.8,D,234,287,266,254,直近4週稼働スコア0.0 / 最新稼働スコア23.1 / トレンドスコア50.0 / 粗利スコア4.5 / 稼働貢献スコア5.8 / 市場データ未取得のため中立評価 / SNSデータ未取得のため中立評価,デジハネP聖戦士ダンバイン2 ZEROSONICは、現役人気指数21.9、粗利指数3.6、寿命指数17.6、総合評価15.8（D）。主な根拠は、直近4週稼働スコア0.0 / 最新稼働スコア23.1 / トレンドスコア50.0 / 粗利スコア4.5 / 稼働貢献スコア5.8 / 市場データ未取得のため中立評価 / SNSデータ未取得のため中立評価。
