machine_id,machine_name,category,category_size,category_rank_out_4w,category_rank_sales_4w,category_rank_profit_4w,category_top_rate,category_power_score
1431,Lパチスロうみねこのなく頃に2,スマスロ,155,5.0,92.0,155.0,0.9741935483870968,68.9
1432,L範馬刃牙,スマスロ,155,61.0,61.0,28.0,0.6129032258064516,64.5
1433,PA乗物娘 with CYBER JAPAN DANCERS 2nd season 77ver.,パチンコ,176,35.0,111.0,90.0,0.8068181818181819,65.2
1434,P俺の妹がこんなに可愛いわけがない。 攻略!!スキップ159ver.,パチンコ,176,10.0,7.0,38.0,0.9488636363636364,92.9
1435,P冴えない彼女の育てかた 99ver.,パチンコ,176,106.0,92.0,100.0,0.40340909090909094,42.8
1436,P黄門ちゃま寿限無 99ver.,パチンコ,176,119.0,114.0,150.0,0.3295454545454546,31.0
1437,e 真・北斗無双 第5章 夢幻闘双 SCEA,北斗,14,11.0,7.0,3.0,0.2857142857142857,44.3
1438,eフィーバーBASTARD!! -暗黒の破壊神- G,スマパチ,91,82.0,73.0,73.0,0.10989010989010994,14.9
1439,e異世界でチート能力を手にした俺は現実世界をも無双する ～レベルアップは人生を変えた～ FSZ,スマパチ,91,86.0,86.0,79.0,0.06593406593406592,7.7
1440,P黄門ちゃま寿限無 LLサイズ 259ver.,パチンコ,176,111.0,125.0,43.0,0.375,41.3
1441,P 俺の妹がこんなに可愛いわけがない。 攻略!!スキップ159ver.,パチンコ,176,80.0,57.0,115.0,0.5511363636363636,55.4
1442,LBスマスロ サンダーV(2026年),スマスロ,155,22.0,105.0,150.0,0.864516129032258,60.7
1443,Lスマスロ 甲鉄城のカバネリ 海門決戦,スマスロ,155,4.0,8.0,136.0,0.9806451612903225,84.6
1444,P Re:ゼロから始める異世界生活 season2 129ver.,パチンコ,176,86.0,56.0,55.0,0.5170454545454546,58.6
1445,P Re:ゼロから始める異世界生活 season2 249ver.,パチンコ,176,124.0,71.0,84.0,0.30113636363636365,41.1
1446,P戦国乙女7 終焉の関ケ原 99ver.,パチンコ,176,147.0,146.0,158.0,0.17045454545454541,16.2
1447,P痛いのは嫌なので防御力に極振りしたいと思います。 極振り129ver,パチンコ,176,133.0,98.0,70.0,0.25,35.3
1448,e 甲鉄城のカバネリ2 咲かせや燦然 GFEA,スマパチ,91,46.0,42.0,38.0,0.5054945054945055,53.0
1449,e 魔法少女まどか☆マギカ3 時間遡行～始まりの願い～ LPM1,まどマギ,7,5.0,5.0,4.0,0.4285714285714286,45.0
1450,eアクダマドライブ EHLT,スマパチ,91,56.0,53.0,41.0,0.39560439560439564,42.9
1451,eフィーバーダンベル何キロ持てる？2 F,スマパチ,91,77.0,72.0,70.0,0.1648351648351648,19.0
1452,eワンパンマン2～正義執行 LM10,スマパチ,91,69.0,76.0,64.0,0.25274725274725274,24.2
1453,e牙狼11～冴島大河～ 魔戒BURST Ver.,スマパチ,91,57.0,60.0,53.0,0.3846153846153846,38.3
1454,P モモキュンソード 速撃99ver.,パチンコ,176,90.0,99.0,66.0,0.49431818181818177,50.2
1455,Pえとたま2 神祭 干支甘,パチンコ,176,30.0,32.0,33.0,0.8352272727272727,83.0
1456,e スマパチ SSSS.GRIDMAN メガSTART 159ver.,スマパチ,91,72.0,89.0,35.0,0.21978021978021978,23.4
1457,e 乃木坂46 Ⅱ SWEET Version,スマパチ,91,59.0,90.0,37.0,0.3626373626373627,31.4
1458,LB A-SLOT+ 異世界かるてっと BT,スマスロ,155,38.0,99.0,115.0,0.7612903225806451,58.8
1459,Lアクダマドライブ,スマスロ,155,121.0,43.0,29.0,0.22580645161290325,44.1
1460,Lスマスロヨルムンガンド,スマスロ,155,21.0,18.0,17.0,0.8709677419354839,88.0
1461,L真打 吉宗,スマスロ,155,6.0,4.0,5.0,0.967741935483871,97.2
1462,L虚構推理,スマスロ,155,26.0,27.0,32.0,0.8387096774193549,83.1
1463,P にゃんこ大戦争 多様性のネコ 神さまにおまかせ88ver.,パチンコ,176,67.0,83.0,162.0,0.625,52.1
1464,P ウルトラマンメビウス デカヘソ319,パチンコ,176,37.0,15.0,14.0,0.7954545454545454,84.6
1465,e 終末のワルキューレ EREA,スマパチ,91,30.0,18.0,13.0,0.6813186813186813,74.2
1466,eラグナドール 妖しき皇帝と終焉の夜叉姫 CMB,スマパチ,91,25.0,26.0,21.0,0.7362637362637363,74.0
1467,eリコリス・リコイル M3,スマパチ,91,3.0,3.0,7.0,0.978021978021978,97.1
1468,e転生したらスライムだった件2 MF,スマパチ,91,39.0,39.0,55.0,0.5824175824175823,55.6
1469,Lアニマルスロットドッチ,スマスロ,155,19.0,17.0,13.0,0.8838709677419355,89.3
1470,Lスマスロ ミリオンゴッド-神々の軌跡-,スマスロ,155,3.0,3.0,2.0,0.9870967741935484,98.8
1471,Lパチスロ 機動戦士ガンダムユニコーン 覚醒DRIVE,スマスロ,155,8.0,6.0,6.0,0.9548387096774194,96.0
1472,e86-エイティシックス- MAM2,スマパチ,91,28.0,23.0,17.0,0.7032967032967032,73.5
1473,eフィーバーキン肉マン,スマパチ,91,14.0,15.0,18.0,0.8571428571428572,84.8
1474,eリング 最恐領域 RHA,スマパチ,91,35.0,34.0,28.0,0.6263736263736264,64.1
1475,Lスマスロ スーパーリオエース2,スマスロ,155,9.0,11.0,10.0,0.9483870967741935,94.4
1476,Lスマスロ バイオハザードRE:3,スマスロ,155,25.0,20.0,19.0,0.8451612903225807,85.9
1477,Lスマスロ ビッグドリーム THE GOLDEN PUSHER,スマスロ,155,28.0,5.0,4.0,0.8258064516129032,88.6
1478,Lタクトオーパス デスティニー,スマスロ,155,11.0,15.0,16.0,0.935483870967742,92.4
1479,Pクイーンズブレイド奈落 ナナエル79Ver.,パチンコ,176,39.0,31.0,23.0,0.7840909090909091,80.9
1480,PフィーバークィーンⅡ YS,パチンコ,176,43.0,154.0,167.0,0.7613636363636364,49.8
1481,e バイオハザード6 APN,スマパチ,91,19.0,13.0,10.0,0.8021978021978022,83.4
1482,eひきこまり吸血姫の悶々 FHV,スマパチ,91,4.0,4.0,4.0,0.967032967032967,96.7
1483,eまわるん超ワープ ギンギラパラダイス VIVA FESTA HTA2,スマパチ,91,16.0,24.0,39.0,0.8351648351648352,77.5
1484,eカケグルイ 7500ver,スマパチ,91,13.0,11.0,15.0,0.8681318681318682,87.0
1485,eライザのアトリエ 常闇の女王と秘密の隠れ家 K3,スマパチ,91,11.0,12.0,14.0,0.8901098901098901,88.2
1486,eルパン三世VSキャッツ・アイ 157ver. 極限突破ブッた斬り7500,スマパチ,91,31.0,30.0,12.0,0.6703296703296704,70.4
1487,デカスタP戦国無双 100ver.,その他,65,3.0,12.0,8.0,0.9692307692307692,92.3
1488,LBスロットGALFY,スマスロ,155,10.0,44.0,87.0,0.9419354838709677,81.3
1489,P 犬夜叉3.0 大入り 甘SPEC,パチンコ,176,4.0,8.0,3.0,0.9829545454545454,97.8
1490,Lスマスロ BIRDIE WING -Golf Girls’ Story-,スマスロ,155,7.0,7.0,7.0,0.9612903225806452,96.1
1491,Lスロット ソードアート・オンラインⅡ,スマスロ,155,2.0,1.0,1.0,0.9935483870967742,99.6
1492,L戦国乙女5 業火を穿つ宿焔の双刃,スマスロ,155,1.0,2.0,3.0,1.0,99.6
1493,P 魔法少女まどか☆マギカ3 キュゥべえver.,まどマギ,7,2.0,2.0,2.0,0.8571428571428572,85.7
1494,PAスーパー海物語IN沖縄6 Withえなこ RBD,海,17,1.0,3.0,1.0,1.0,97.1
1495,PA花の慶次～傾奇一転 87ver.,パチンコ,176,2.0,25.0,7.0,0.9943181818181818,95.7
1496,e 化物語 鬼99ver.,スマパチ,91,6.0,8.0,6.0,0.945054945054945,94.0
1497,e 学園黙示録ハイスクール・オブ・ザ・デッド3 V1A,スマパチ,91,10.0,9.0,5.0,0.9010989010989011,91.2
1498,e 東京喰種 超デカ 超一撃 ver.,東京喰種,3,1.0,1.0,1.0,1.0,100.0
1499,eソードアート・オンライン オルタナティブ ガンゲイル・オンライン M08,スマパチ,91,2.0,2.0,2.0,0.989010989010989,98.9
1500,eフィーバー デッドマウント・デスプレイ 魂神9000,スマパチ,91,5.0,5.0,3.0,0.9560439560439561,95.9
1501,e冥妃転生 CMP,スマパチ,91,7.0,6.0,8.0,0.9340659340659341,93.5
1502,遊moreLT PエガブレイブVVV AX4,その他,65,1.0,5.0,1.0,1.0,98.5
