machine_id,machine_name,trend,life_stage,life_score,change_rate_4w_vs_12w,peak_ratio_out,days_since_last_seen,data_count
1185,Pえとたま2 神祭 MY,横ばい,準現役,30,0.0,0.5386119257086999,532,4
1186,Pフィーバー機動戦士ガンダムSEED LT-Light ver.,下降,準現役,30,-0.13358579263515277,0.3740425531914894,525,5
1187,P盾の勇者の成り上がり GFPC,下降,準現役,30,-0.34538956397426734,0.3404539385847797,504,8
1188,P真・一騎当千～桃園の誓い～ 199LTver.,下降,準現役,30,-0.3041538211909784,0.3498161013485901,490,9
1189,e大工の源さん超韋駄天2 フルスイングLT,横ばい,準現役,30,0.0,0.5263846489315307,532,4
1190,ウルトラミラクルジャグラー,微減,下降期,45,-0.030440270250204238,0.4613226661125253,0,77
1191,沖ドキ!ゴージャス,横ばい,成熟期,90,-0.027021306617750873,0.7098751418842225,0,77
1192,沖ドキ!ゴージャス-30,微減,成熟期,90,-0.03260772193854698,0.6908366037500778,0,77
1193,Lスマスロ 一方通行 とある魔術の禁書目録,下降,準現役,30,-0.3423845899528441,0.13507545086492456,287,6
1194,Lスーパービンゴネオ(2024年),微減,準現役,30,-0.044266487007916265,0.29569260068335856,56,35
1195,Lパチスロ ダンベル何キロ持てる?,下降,準現役,30,-0.32291994709327965,0.18766784831883124,287,10
1196,P STEINS；GATE 0 L2-K,下降,準現役,30,-0.40803413772807534,0.26655583264062066,476,10
1197,e ゴジラ対エヴァンゲリオン セカンドインパクト G～破壊神覚醒～ bA,下降,準現役,30,-0.31438370401163995,0.3030095759233926,504,6
1198,e ソードアート・オンライン 閃光の軌跡 K7,下降,撤去検討期,20,-0.10448598130841115,0.1999490575649516,0,39
1199,L サラリーマン金太郎(2025年),下降,準現役,30,-0.4382560854162246,0.14512645774343716,287,12
1200,Lチバリヨ2プラス,横ばい,下降期,45,-0.00924100356696723,0.4441615750169722,28,29
1201,PA世紀末・天才バカボン～神SPEC凱旋～ 99ver.,下降,準現役,30,-0.13328118623316557,0.41304347826086957,497,5
1202,PLTジューシーハニー極嬢 MA,下降,準現役,30,-0.3072335127319464,0.32131901840490795,469,9
1203,Pネオモンスターハウス 99Ver.,横ばい,準現役,30,0.004158004158004158,0.6486796785304249,315,30
1204,P世界最高の暗殺者、異世界貴族に転生する JMB,下降,準現役,30,-0.29442508710801396,0.3065784029788995,462,9
1205,P戦国乙女7 終焉の関ケ原 L9YY7,下降,準現役,30,-0.16931874689209347,0.21960264900662252,350,22
1206,P清流物語4 ヌシを求めて4000匹 HLC,下降,準現役,30,-0.34681393372982156,0.3138394478750454,441,12
1207,e ULTRAMAN 2400★80,横ばい,準現役,30,0.0,0.35809128630705395,504,4
1208,eぱちんこ押忍!番長 漢の頂 L09,上昇,準現役,30,0.1176582943367395,0.17525773195876287,140,50
1209,eフィーバー戦姫絶唱シンフォギア4 キャロルver.,下降,準現役,30,-0.3411275283316597,0.33137920394939835,476,8
1210,スターハナハナ-30,微減,下降期,45,-0.07454970438608552,0.4015485046303325,0,55
1211,L A-SLOT+ ディスクアップ ULTRAREMIX,横ばい,下降期,45,-0.002884342718249891,0.43217761557177614,0,47
1212,L にゃんこ大戦争 超神速,下降,準現役,30,-0.3981306066118813,0.13318031114511605,287,8
1213,Lスマート沖スロ スターハナハナ,微減,準現役,30,-0.05868630166946122,0.3636209142921883,287,22
1214,Lパチスロ シン・エヴァンゲリオン,下降,準現役,30,-0.3933499643620812,0.11045914625201701,287,7
1215,L七つの魔剣が支配する,微減,準現役,30,-0.08072693336023815,0.2589190798146022,84,42
1216,L島娘(2025年),下降,準現役,30,-0.2572990338562199,0.30290850628471205,287,11
1217,PA花の慶次 裂 99ver.,下降,準現役,30,-0.2993584135316419,0.3399765533411489,441,10
1218,Pゲゲゲの鬼太郎 獅子奮迅 99ver.,下降,準現役,30,-0.13899526920477584,0.37473535638673255,413,15
1219,Pハネモノ ファミリースタジアム MD,微減,撤去検討期,20,-0.0668390961067248,0.2822222222222222,0,57
1220,Pブラックラグーン4 EXTRA BULLET 129ver.,下降,準現役,30,-0.28437038032522505,0.2958827634333566,427,13
1221,P花の慶次 裂 蓮極129ver.,下降,準現役,30,-0.35035621546041684,0.29557007988380535,441,11
1222,L 東京喰種,微減,下降期,45,-0.06537147736976943,0.4432260494705562,0,69
1223,Lスマスロ シャーマンキング,微減,撤去検討期,20,-0.03842830847826904,0.30561854371378183,7,54
1224,Lスマスロスーパーブラックジャック(2025年),微減,準現役,30,-0.043699264092254005,0.2715198074787116,84,50
1225,Lパチスロ ありふれた職業で世界最強,下降,準現役,30,-0.304000710535665,0.2148623244498507,287,13
1226,P 冬のソナタ My Memory M7,下降,準現役,30,-0.2414385195077745,0.404951741502308,455,7
1227,PLT OVERLORD魔導王光臨 129ver.,微減,準現役,30,-0.08293944813490035,0.4848920863309353,469,5
1228,Pとある魔術の禁書目録2 Light PREMIUM 2000 ver.,微減,準現役,30,-0.09237668161434978,0.2761521580102414,231,35
1229,Pぱちんこ シン・エヴァンゲリオン 129 LT ver.,下降,準現役,30,-0.11835857002060753,0.2565789473684211,266,32
1230,Pフィーバー戦姫絶唱シンフォギア4 199ver.,下降,準現役,30,-0.33423365314843184,0.3013698630136986,441,9
1231,P愛の不時着 MF,横ばい,準現役,30,0.0,0.532197977647685,483,3
1232,eルパン三世 ONE COLLECTION 超ブチヌキLT ver.,下降,準現役,30,-0.3393132716049383,0.37549096622152395,413,12
1233,e蒼天の拳 羅龍 SREN,下降,準現役,30,-0.38414634146341464,0.25111573936328474,427,11
1234,e閃乱カグラ LTM-JF,下降,準現役,30,-0.318569151544875,0.3377808988764045,413,11
1235,Pクイーンズブレイド4 ナナエルver.,横ばい,準現役,30,-0.0013285253368759986,0.29847328244274807,287,23
1236,Pデビルマン THE FINAL N4-S,下降,準現役,30,-0.2486962190352021,0.37924151696606784,441,6
1237,P緋弾のアリア ～緋緋神降臨～ 199Ver.,下降,準現役,30,-0.37039420756234914,0.250241235123834,434,8
1238,L Sister Quest(2025年),下降,準現役,30,-0.3495359722936226,0.21575880415505447,287,11
1239,L スマスロ バイオハザード5(2025年),下降,準現役,30,-0.12006165520512209,0.24761541396413583,280,27
1240,Lてぃだどんどん,横ばい,準現役,30,0.0,0.7030677944703951,462,2
1241,L回胴黙示録カイジ 狂宴,下降,準現役,30,-0.3647089848900696,0.2050112801804829,287,14
1242,L少女☆歌劇 レヴュースタァライト -The SLOT-,横ばい,撤去検討期,20,-0.004007075162685028,0.3149137132012182,21,56
1243,P FAIRY TAIL 89Ver.,下降,準現役,30,-0.11300997727946267,0.27360308285163776,231,27
1244,P リングにかけろ1 L5-S,横ばい,準現役,30,0.0,0.4572384137601529,455,3
1245,P 俺の妹がこんなに可愛いわけがない。 M3,横ばい,準現役,30,0.0,0.3427480916030534,448,4
1246,PA大海物語5 ブラック LT99ver.,横ばい,下降期,45,0.002305405569374463,0.5349452210049113,0,64
1247,Pバンドリ! Light ver.,下降,準現役,30,-0.12397747083277458,0.4491259524876737,441,5
1248,eフィーバーダンジョンに出会いを求めるのは間違っているだろうか2 G,下降,準現役,30,-0.1603784536800557,0.3783592644978784,441,5
1249,L 仮面ライダー電王,下降,準現役,30,-0.19492795075045624,0.12145098339328078,287,5
1250,P モモキュンソード 速撃3000+,下降,準現役,30,-0.32780806542130997,0.35449063789273244,413,7
1251,PAひぐらしのなく頃に 輪廻転生 99Ver.,下降,準現役,30,-0.3340233804188991,0.3125,378,12
1252,PA魔王学院の不適合者 魔王再臨 99Ver,下降,準現役,30,-0.24394107397433862,0.28499222395023327,322,14
1253,Pうまい棒2 V3,横ばい,準現役,30,0.016711016498137266,0.23293396489272777,175,36
1254,Pうる星やつら～Eternal Love Song～ 129ver.,下降,準現役,30,-0.23456854377016756,0.46512641673932,413,7
1255,e真・北斗無双 第5章 ドデカSTART,下降,準現役,30,-0.13740326741186581,0.16212303980699638,266,23
1256,Lうしおととら白面決戦VH,横ばい,準現役,30,0.0,0.10679677441214339,287,4
1257,Lゴジラ(2025年),下降,準現役,30,-0.24692489687720648,0.2999944711671366,287,7
1258,Lスマスロ マギアレコード 魔法少女まどか☆マギカ外伝,微減,撤去検討期,20,-0.08125057265314015,0.2962412226352747,7,59
1259,Lスマート沖スロ アメイジングライブ,横ばい,準現役,30,0.0,0.6786405316732566,427,2
1260,Pアナザーゴッドハーデス-獄炎- SB,下降,準現役,30,-0.2566228731423648,0.2828474062854979,399,6
1261,Pフィーバーうたわれるもの 199ver.,下降,準現役,30,-0.3373428102788409,0.32018927444794953,385,8
1262,P少女☆歌劇 レヴュースタァライト ラッキートリガー4500,微減,準現役,30,-0.08020859200397318,0.30076230076230076,322,16
1263,e シン・ウルトラマン K3,下降,準現役,30,-0.28048558697826675,0.23654211526282456,399,6
1264,eフィーバーうたわれるもの Z,横ばい,準現役,30,0.0,0.42874743326488707,413,4
1265,e牙狼 神速神撃3000LT,下降,準現役,30,-0.4901423609412456,0.22192584689250466,350,12
1266,Lスマスロ アイドルマスター ミリオンライブ! ネクストプロローグ,下降,準現役,30,-0.18773983529513222,0.13925141590741197,287,5
1267,L吉宗(2025年),横ばい,準現役,30,-0.008788590168575734,0.2835990390915047,140,38
1268,L麻雀物語(2025年),下降,準現役,30,-0.40763663472440087,0.21191175078117602,287,12
1269,Pゾンビランドサガ SCPC,下降,準現役,30,-0.3867480815248783,0.2640722724113968,357,8
1270,P痛いのは嫌なので防御力に極振りしたいと思います。 FHZ,下降,準現役,30,-0.3693126421839454,0.3125904486251809,350,9
1271,e 東京喰種 W,横ばい,下降期,45,-0.003963963963963964,0.4727230698104484,0,57
1272,Lスマスロ ようこそ実力至上主義の教室へ,下降,準現役,30,-0.28528757883274597,0.15547034510233554,287,6
1273,Lスマスロ 緑ドン VIVA!情熱南米編 REVIVAL,下降,準現役,30,-0.3815744657474043,0.1915647447097651,287,8
1274,Lパチスロ 機動戦士ガンダムSEED,下降,準現役,30,-0.2924118816023428,0.15205171444631815,287,6
1275,P ToLOVEるダークネス 100ver.,下降,準現役,30,-0.12912157060156054,0.391701244813278,378,5
1276,P 宇宙戦艦ヤマト2202 超波動 森雪 199LT ver.,横ばい,準現役,30,0.0,0.4880195599022005,385,4
1277,P 織田信奈の野望 下剋上 V1D,下降,準現役,30,-0.3080701754385965,0.3114001530221882,350,7
1278,PLT世界でいちばん強くなりたい!2 MQ,横ばい,準現役,30,0.0,0.39771030363364857,385,4
1279,Pフィーバー機動戦士ガンダムユニコーン再来 129ver.,横ばい,準現役,30,0.0,0.7108378870673953,392,3
1280,P乗物娘 with CYBER JAPAN DANCERS 2nd season LM3,横ばい,準現役,30,0.0,0.5240328253223916,385,4
1281,P攻殻機動隊SAC_2045 大入りLTver,下降,準現役,30,-0.2802676941796796,0.3636748518204911,357,7
1282,P海物語 極JAPAN HTH,下降,準現役,30,-0.15175879396984926,0.24528301886792453,231,23
1283,e 仮面ライダーBLACK KRJ2,下降,準現役,30,-0.359204618345093,0.25191570881226055,357,7
1284,デジハネP北斗の拳 慈母 SSPC,微減,撤去検討期,20,-0.04628717746700801,0.2765957446808511,0,52
1285,P【超甘LT】江頭2:50inナナシー 奇跡の99%,横ばい,準現役,30,0.0,0.8,385,3
1286,L ToLOVEるダークネス TRANCE ver.8.7,横ばい,撤去検討期,20,-0.014906260179953454,0.35981921562910046,0,52
1287,L花笠,下降,準現役,30,-0.21608278174534057,0.2291970802919708,287,5
1288,Pフィーバー機動戦士ガンダムユニコーン 再来 129ver.,微減,準現役,30,-0.04310344827586207,0.6689922480620155,336,7
1289,L ULTRAMAN,横ばい,準現役,30,0.0,0.19384564752344907,287,2
1290,L スマスロ デビル メイ クライ 5 スタイリッシュトライブ,下降,準現役,30,-0.1526767334518162,0.27284408203607613,238,19
1291,LBスマスロニューパルサーBT,下降,準現役,30,-0.19062210915818686,0.2375672483925994,287,5
1292,LBパチスロ1000ちゃんA,下降,準現役,30,-0.16213075652865272,0.2663080442713164,287,5
1293,LBプレミアムうまい棒,下降,準現役,30,-0.21838818398096743,0.2831227729186913,287,6
1294,LB翔べ!ハーレムエース,下降,準現役,30,-0.3473229021345662,0.3408048612703508,287,11
1295,Lいざ!番長,微減,準現役,30,-0.0786862264056477,0.30105477188969376,140,32
1296,Lスマスロ ギルティクラウン2,下降,準現役,30,-0.3323404255319149,0.19144541286714695,287,7
1297,P DD北斗の拳3 百突99ver.,下降,準現役,30,-0.15963855421686743,0.4550964187327824,336,6
1298,PA海物語3R3 LBA(クリスタルシェル),横ばい,準現役,30,0.0,0.5748074807480749,357,3
1299,PLT激デジ ジューシーハニー極嬢 77LT-ARB,下降,準現役,30,-0.19709923664122134,0.4412247129579005,273,12
1300,Pフィーバーマクロスフロンティア5 LT-Light ver.,下降,準現役,30,-0.15183351177730198,0.4584837545126354,329,6
1301,P緋弾のアリア ～緋緋神降臨～ 88Ver.,下降,準現役,30,-0.21231296061937016,0.38796477495107634,287,12
1302,e 新・必殺仕置人S 超斬撃99,下降,準現役,30,-0.14300444162436549,0.45408678102926336,343,5
1303,eフィーバー彼女、お借りします H,下降,準現役,30,-0.34155175700578255,0.27627118644067794,287,11
1304,e冴えない彼女の育てかた LX04,下降,準現役,30,-0.23204461338401516,0.36634050880626223,329,7
1305,e範馬刃牙 XAM2,下降,準現役,30,-0.3747968360602449,0.22394933793897526,301,10
1306,デジハネPモンスターハンターライズ GSPB,横ばい,準現役,30,0.0,0.5036303630363036,350,4
1307,L 絶対衝激～PLATONIC HEART～,下降,準現役,30,-0.29054295232807165,0.1677235667141193,287,6
1308,デカスタP戦国無双 HM3,下降,準現役,30,-0.3013387218994696,0.41800391389432484,315,8
1309,LBアレックス ブライト,微減,準現役,30,-0.06796528486416042,0.3972858440117042,56,37
1310,LBパチスロ ヱヴァンゲリヲン ～約束の扉～,下降,準現役,30,-0.18502164750408578,0.3059870093194013,231,16
1311,Lわたしの幸せな結婚,下降,準現役,30,-0.32396945178668707,0.4088355604035997,287,9
1312,PA CYBORG009 RULE OF SACRIFICE LT99Ver,下降,準現役,30,-0.27103178582171866,0.36743119266055047,287,8
1313,PAフィーバー機動戦士ガンダムユニコーン 再来 99ver.,横ばい,準現役,30,0.0,0.5372398685651698,322,4
1314,Pドラムだ!金ドン 花火外伝 99ver.,横ばい,準現役,30,0.0,0.49095890410958903,322,4
1315,e 犬夜叉3.0 LTM-TS,横ばい,準現役,30,0.0,0.5289719626168224,329,3
1316,eフィーバー炎炎ノ消防隊2 シンラver.,下降,準現役,30,-0.45570035951327437,0.2425636307881018,280,9
1317,eフィーバー炎炎ノ消防隊2 紅丸ver.,下降,準現役,30,-0.3491179201485608,0.2139885595423817,231,15
1318,e一方通行 とある魔術の禁書目録 JKZ,下降,準現役,30,-0.2687951295483505,0.23467697404748758,231,15
1319,e冒険島 EHLC2,横ばい,準現役,30,0.0,0.5714982918496828,322,4
1320,e東京リベンジャーズ GFEC,微減,準現役,30,-0.06170628459785081,0.2804822565969063,168,23
1321,ハイビリターン-30,微減,下降期,45,-0.038463719142277246,0.47539902387547817,0,48
1322,PAコマコマ倶楽部with坂本冬美 89STver.,下降,準現役,30,-0.1721311475409836,0.4915079773546063,287,6
1323,e マギアレコード 魔法少女まどか☆マギカ外伝 KRJ1,下降,準現役,30,-0.21789447486311597,0.23085106382978723,294,5
1324,デカスタe花の慶次～傾奇一転 H6,下降,準現役,30,-0.37208974840405556,0.27356624917600525,280,7
1325,L アズールレーン THE ANIMATION,下降,撤去検討期,20,-0.13539175107635354,0.3480095039518984,14,42
1326,L ダーリン・イン・ザ・フランキス,下降,準現役,30,-0.21905502624927084,0.37844595861724073,266,8
1327,LBマタドールⅢ,下降,準現役,30,-0.1126825978520894,0.5603017279186037,287,5
1328,Lパチスロ 転生したら剣でした,下降,準現役,30,-0.28665464195380846,0.36470588235294116,245,10
1329,L咲-Saki- 頂上決戦,下降,準現役,30,-0.22807711808861902,0.3678208707014314,266,8
1330,Pクイーンズブレイド奈落 5400,横ばい,準現役,30,0.0,0.4703389830508475,287,4
1331,Pフィーバー戦姫絶唱シンフォギア4 LT-Light ver.,下降,準現役,30,-0.11604960622793524,0.3572041166380789,203,15
1332,Pフィーバー戦姫絶唱シンフォギア4 Light ver.,下降,準現役,30,-0.28767960868236014,0.35955576122165667,238,8
1333,eシャーマンキング MH,下降,準現役,30,-0.17395167022032693,0.3294216261525566,280,5
1334,eシャーマンキング でっけぇえなver.,下降,準現役,30,-0.40328556306489693,0.24126113776559288,245,9
1335,e牙狼12黄金騎士極限 XX-MJ,微減,下降期,45,-0.04904632152588556,0.43167860798362334,0,43
1336,e真・一騎当千～軍神覚醒～ 319大入りver.,微減,撤去検討期,20,-0.05954639175257726,0.25936277249860257,0,43
1337,e黄門ちゃま寿限無 LLサイズ 9HC3,下降,準現役,30,-0.11158312092891533,0.38714672861014326,168,16
1338,e GODZILLA7 TYPE-CRASH,下降,準現役,30,-0.15367989989762257,0.32159210989785136,273,5
1339,e女神のカフェテラス JLZ,下降,撤去検討期,20,-0.10197152245345013,0.36040748898678415,0,25
1340,LBトリプルクラウン(2025年),横ばい,準現役,30,0.0,1.0,287,1
1341,もっと!クレアの秘宝伝～女神の歌声と太陽の子供達～,横ばい,準現役,30,0.0,1.0,287,1
1342,ドンちゃん2(2019年),横ばい,準現役,30,0.0,1.0,287,1
1343,ネオアイムジャグラーEX,横ばい,下降期,45,-0.028754097825909736,0.5481071295458175,0,41
1344,LBクレアの秘宝伝 ～はじまりの扉と太陽の石～ ボーナストリガーver.,微減,撤去検討期,20,-0.07036736422345344,0.2969309932922907,0,34
1345,Lスマスロ ドルアーガの塔,下降,準現役,30,-0.26608208680274115,0.40641639145379793,224,8
1346,Lスマスロ 東京リベンジャーズ,微減,準現役,30,-0.05766469786460706,0.3184110141623186,154,17
1347,P FAIRY TAIL 超一夜Ver.,下降,準現役,30,-0.28025682182985556,0.3688107357704766,224,8
1348,P アズールレーン THE ANIMATION 異次元トリガー 79ver.,横ばい,撤去検討期,20,-0.021793103448275862,0.35277207392197124,21,36
1349,PAぱちんこ シン・エヴァンゲリオン PREMIUM MODEL,横ばい,準現役,30,0.0,0.48568019093078757,251,4
1350,P戦国乙女7 終焉の関ケ原 LLサイズ 299ver.,下降,準現役,30,-0.142819956616052,0.2490693739424704,77,20
1351,SLOTドルアーガの塔,下降,準現役,30,-0.2740287956417407,0.38255211791262783,217,9
1352,eパリピ孔明 NB,横ばい,準現役,30,0.0,0.6552335895919574,273,2
1353,eフィーバーブルーロック MZ,微減,準現役,30,-0.05021936696960195,0.3498163322972591,168,15
1354,デジハネP 頭文字D せかんど GCPC,横ばい,準現役,30,0.0,0.4404973357015986,251,4
1355,LBマジカルハロウィン ボーナストリガー,下降,準現役,30,-0.26597693985665316,0.4117447616464366,203,9
1356,P【超甘LT】豊丸のとあるパチンコにしみけん参戦 感度UP1/39,横ばい,準現役,30,0.0,1.0,266,1
1357,Pルパン三世 ONE COLLECTION 100ver.,微減,準現役,30,-0.06312211701869386,0.38821954484605087,154,15
1358,デカスタPデビルマン THE FINAL 179ver.,横ばい,準現役,30,0.0,1.0,266,1
1359,Lスマスロ バベル(2025年),横ばい,準現役,30,0.0,0.6549800055798382,245,2
1360,Lスマスロ 新鬼武者3,下降,準現役,30,-0.18746284089440352,0.3312317251461988,126,18
1361,L主役は銭形5,下降,準現役,30,-0.16435587533853435,0.3342296179798082,119,18
1362,P 冬のソナタ My Memory SWEET Version,横ばい,準現役,30,0.0,0.6015180265654649,231,4
1363,PAフィーバーダンジョンに出会いを求めるのは間違っているだろうか2 LT-Light ver.,横ばい,準現役,30,0.0,0.5188888888888888,231,4
1364,Pスーパー海物語IN沖縄6 LTP,微減,撤去検討期,20,-0.07492478168342266,0.3842016806722689,0,34
1365,e ベルセルク無双 第2章 H3,横ばい,準現役,30,0.0,0.4000918695452457,231,4
1366,e 聖戦士ダンバイン3 ZEROSONIC GREA,下降,準現役,30,-0.40775558166862513,0.26371308016877637,196,9
1367,eとある科学の超電磁砲 PHASE NEXT LTRSY,横ばい,準現役,30,0.0,0.632589663936741,231,4
1368,eガールズ＆パンツァー 最終章 LAH1,下降,準現役,30,-0.33086340206185566,0.3854533803268183,168,12
1369,L 荒野のコトブキ飛行隊,横ばい,準現役,30,0.0,0.40143279079997485,217,4
1370,LB SHAKE BONUS TRIGGER,横ばい,下降期,45,-0.029110256838821104,0.4496926560983501,0,33
1371,PA義風堂々!!～兼続と慶次～3 99Ver.,下降,準現役,30,-0.2226098434848199,0.4449463579898362,147,10
1372,Pゴッドイーター199 ゴッドトリガーVER.,横ばい,準現役,30,0.0,0.3348,217,4
1373,デカスタP STEINS；GATE 0 まゆしぃば～じょん,微減,撤去検討期,20,-0.06244717813879231,0.29776310964429775,0,31
1374,L 絶対衝激Ⅳ,下降,準現役,30,-0.2178001664996008,0.36605470213563135,182,6
1375,Lスマスロ とある科学の超電磁砲2,下降,準現役,30,-0.20550954401839636,0.30572572476002124,77,17
1376,Lパチスロ 革命機ヴァルヴレイヴ2,横ばい,撤去検討期,20,-0.012983987121918195,0.33002964060763246,0,28
1377,P Re:ゼロから始める異世界生活 鬼がかり 199ver.,下降,準現役,30,-0.20664928292046936,0.3110896196002579,112,16
1378,P Re:ゼロから始める異世界生活 鬼がかり 99ver.,下降,準現役,30,-0.34487203093352975,0.30812220566318926,140,12
1379,P いくさの子 戦極最強 ドデカ199ver.,横ばい,準現役,30,0.0,0.5662451896646509,203,4
1380,Pはねものファインプレー H3,下降,準現役,30,-0.1054495376746016,0.4289444237224916,70,20
1381,P転生したらスライムだった件 129ver.,微減,準現役,30,-0.0953259532595326,0.45325022261798753,196,5
1382,e ノーゲーム・ノーライフ 199Ver.,下降,準現役,30,-0.3631865011762797,0.36720081827480394,168,8
1383,e ノーゲーム・ノーライフ 319Ver.,下降,準現役,30,-0.2799603829646748,0.26873661670235544,182,6
1384,e 仮面ライダー電王 デカヘソ239,下降,準現役,30,-0.17707629979743422,0.32293722858270824,112,15
1385,eとある科学の超電磁砲 PHASE NEXT LT RSY,下降,準現役,30,-0.18949536560247168,0.486039886039886,133,13
1386,eフィーバーもののがたり F,下降,準現役,30,-0.10567567567567568,0.3741784037558685,77,21
1387,eルパン三世VSキャッツ・アイ MAH4,下降,準現役,30,-0.3780639800581637,0.29790310918293567,140,12
1388,e源外伝 EPISODE OF -大龍- EHLG,横ばい,準現役,30,0.0,0.47570194384449244,203,4
1389,e花の慶次～黄金の一撃 H4,下降,準現役,30,-0.12440695835529784,0.2656562768086932,42,20
1390,Lスマスロネオプラネット,下降,準現役,30,-0.22474210325706068,0.41248516240423005,161,7
1391,Pメイドインアビス 奈落の連環蝕 SL,横ばい,準現役,30,0.0,0.43407407407407406,196,3
1392,e女神のカフェテラス FLX,微減,準現役,30,-0.08456641431520985,0.655705996131528,91,17
1393,Lスマスロ 化物語,微減,準現役,30,-0.0827075677690792,0.27283255461043887,35,23
1394,Lバーニングエクスプレス,微減,準現役,30,-0.06802603918243323,0.5554784057769754,161,5
1395,Lプリズムナナ(2025年),下降,撤去検討期,20,-0.14382748249187027,0.30225330225330227,7,26
1396,L銀河英雄伝説 Die Neue These,下降,準現役,30,-0.30519624659469274,0.3892424242424242,140,8
1397,PAフィーバーからくりサーカス2 Light ver.,下降,準現役,30,-0.17629854936827324,0.42746703046839474,154,6
1398,PA海物語 極JAPAN Withナギナミ HBD,下降,準現役,30,-0.25232432013636014,0.4292860391086858,84,9
1399,PA野生の王国Ⅵ N2,微減,準現役,30,-0.0987059122050241,0.4116788321167883,63,16
1400,e アズールレーン2 THE ANIMATION 超次元 K6,下降,準現役,30,-0.321732912222156,0.23237225235512418,91,13
1401,e 北斗の拳11 暴凶星 SHEF,下降,撤去検討期,20,-0.12424803331790837,0.22211397954213347,0,28
1402,eうしおととら～神のせSPEC～ 150ver.,下降,準現役,30,-0.3500815660685155,0.36125461254612545,140,8
1403,e地獄少女 7500Ver.,下降,撤去検討期,20,-0.19794021602612408,0.20801874511845875,14,26
1404,L 無職転生 ～異世界行ったら本気だす～,下降,準現役,30,-0.1741226704621269,0.3696269092730156,42,17
1405,LB不二子BT,微減,撤去検討期,20,-0.0976905899313113,0.3275078480063721,28,21
1406,Lスマスロ 沖ドキ!DUO アンコール,横ばい,下降期,45,0.022559863041470545,0.46083761939750184,28,21
1407,Lスマスロ 秘宝伝(2025年),下降,準現役,30,-0.3566289632391582,0.2996301455401316,105,11
1408,P沖ドキ!ドキドキ弾丸ツアー LG,微減,準現役,30,-0.0787014738464503,0.3021685033771774,42,20
1409,e 新世紀エヴァンゲリオン ～はじまりの記憶～ R,下降,撤去検討期,20,-0.15953175366170902,0.27430002276348736,0,26
1410,LBスマート沖スロ ニューキングハナハナV,横ばい,下降期,45,-0.021205525696264316,0.5874157017432243,0,24
1411,Lスマスロ 北斗の拳 転生の章2,下降,撤去検討期,20,-0.14620089833199165,0.34873985476292185,0,21
1412,Lスマスロ鉄拳6,下降,準現役,30,-0.2961665765759095,0.34018943263069923,77,13
1413,P ゴジラ対エヴァンゲリオン2 超デカシルバー,下降,準現役,30,-0.22757792589688294,0.4234006734006734,119,7
1414,PA清流物語4 ウキウキ79ver.,下降,準現役,30,-0.25465057817998993,0.42240587695133147,98,10
1415,Pフィーバーうたわれるもの LT-Light ver.,横ばい,準現役,30,0.0,0.5215453194650818,140,4
1416,Pフィーバー彼女、お借りします LT-Light ver.,下降,準現役,30,-0.2524875621890547,0.4486021505376344,112,8
1417,SBニューキングハナハナV-30,横ばい,成熟期,90,-0.013654941992908457,0.711341942728804,0,24
1418,e ゴジラ対エヴァンゲリオン2 超デカゴールド,下降,準現役,30,-0.33118691263487643,0.2772902772902773,98,10
1419,e ソードアート・オンライン 閃光の軌跡 99Ver.,下降,撤去検討期,20,-0.1649731978558285,0.31469825990373934,0,15
1420,e 盾の勇者の成り上がり アルティメット199ver.,下降,準現役,30,-0.27664891883081605,0.3527659574468085,119,7
1421,eようこそ実力至上主義の教室へ MA,下降,撤去検討期,20,-0.17426521638509604,0.24447476125511597,14,22
1422,e吉宗 極乗3000ver.,下降,準現役,30,-0.19728164709667037,0.2864476386036961,63,15
1423,P【超甘LT】華牌RR 1/49×99de遊タイム,微減,準現役,30,-0.07071310420878515,0.6318051575931232,119,5
1424,P閃乱カグラ 189大入りver.,下降,撤去検討期,20,-0.12776659959758546,0.24034053700065489,0,21
1425,e ULTRAMAN 4500超ライト,横ばい,準現役,30,0.0,0.44281663516068054,133,3
1426,e範馬刃牙 199ver.,下降,準現役,30,-0.35893103977883584,0.2891526541378173,91,8
1427,Lスマスロ ゴブリンスレイヤーⅡ,下降,準現役,30,-0.24604089961407088,0.2936771156520809,98,6
1428,Lスマスロ ハナビ(2026年),微減,下降期,45,-0.09206107301103492,0.40715404699738905,0,20
1429,Lスマスロ 攻殻機動隊(2026年),下降,下降期,45,-0.12976393180719345,0.4258296681327469,0,20
1430,Lパチスロ 炎炎ノ消防隊2,下降,下降期,45,-0.13785577884877695,0.40115335326783425,0,20
1431,Lパチスロうみねこのなく頃に2,下降,下降期,45,-0.12484807822390386,0.5181589059207536,0,20
1432,L範馬刃牙,下降,準現役,30,-0.347584246399033,0.34720464135021095,84,8
1433,PA乗物娘 with CYBER JAPAN DANCERS 2nd season 77ver.,横ばい,準現役,30,0.0,0.6048951048951049,112,4
1434,P俺の妹がこんなに可愛いわけがない。 攻略!!スキップ159ver.,横ばい,準現役,30,0.0,0.6115859449192782,119,3
1435,P冴えない彼女の育てかた 99ver.,下降,撤去検討期,20,-0.11960259839510885,0.3496985357450474,14,14
1436,P黄門ちゃま寿限無 99ver.,下降,準現役,30,-0.29291174426685196,0.4003777148253069,70,10
