machine_id,machine_name,avg_out_4w,avg_out_12w,avg_out_26w,avg_out_52w,avg_out_all,avg_sales_4w,avg_sales_12w,avg_sales_26w,avg_sales_52w,avg_sales_all,avg_profit_4w,avg_profit_12w,avg_profit_26w,avg_profit_52w,avg_profit_all
1008,Pポチッと一発!おだてブタ2 V1,17245.0,17578.333333333332,17557.30769230769,17463.076923076922,19606.72131147541,10181.75,10384.75,10383.0,10401.26923076923,11798.524590163934,892.25,993.3333333333334,1017.3076923076923,1068.0,1552.532786885246
1011,P弾球黙示録カイジ沼5 V1U,8047.5,9540.0,10853.076923076924,13832.64705882353,13832.64705882353,18176.25,21373.25,24180.96153846154,30475.70588235294,30475.70588235294,3676.5,4281.833333333333,4804.7307692307695,5947.588235294118,5947.588235294118
1012,P真・花の慶次3 99ver.,8635.0,9493.333333333334,12921.904761904761,12921.904761904761,12921.904761904761,14126.75,15303.166666666666,20546.95238095238,20546.95238095238,20546.95238095238,2839.0,2931.8333333333335,3812.1428571428573,3812.1428571428573,3812.1428571428573
1013,L GⅠ優駿倶楽部黄金,5445.0,6239.0,7559.2307692307695,8832.53125,8832.53125,18608.0,20954.333333333332,24874.80769230769,28446.15625,28446.15625,2563.5,2774.5833333333335,3139.6153846153848,3602.3125,3602.3125
1015,Lゴジラ対エヴァンゲリオン,5729.75,6142.666666666667,6799.692307692308,9948.24,9948.24,21840.0,23180.916666666668,25568.69230769231,36422.82,36422.82,3289.75,3432.1666666666665,3715.4615384615386,5260.74,5260.74
1016,Lストライクウィッチーズ2,5817.0,6360.166666666667,7942.961538461538,7942.961538461538,7942.961538461538,23185.5,25042.416666666668,30404.76923076923,30404.76923076923,30404.76923076923,3344.25,3697.5,4531.2692307692305,4531.2692307692305,4531.2692307692305
1017,Lスマスロ コードギアス 反逆のルルーシュ/復活のルルーシュ,6809.0,10973.8,10973.8,10973.8,10973.8,21170.25,32842.1,32842.1,32842.1,32842.1,2418.25,4117.1,4117.1,4117.1,4117.1
1019,Lパチスロガールズ＆パンツァー 最終章,6463.25,6557.25,8733.42857142857,8733.42857142857,8733.42857142857,21602.5,21896.583333333332,28383.14285714286,28383.14285714286,28383.14285714286,2269.25,2404.9166666666665,3220.6666666666665,3220.6666666666665,3220.6666666666665
1023,P新世紀エヴァンゲリオン ～未来への咆哮～ PREMIUM MODEL,11947.5,11905.0,13492.692307692309,15450.0,15450.0,21413.5,21497.666666666668,24318.423076923078,27633.833333333332,27633.833333333332,4296.5,4159.916666666667,4669.923076923077,5237.466666666666,5237.466666666666
1025,P真・一騎当千～桃園の誓い～129ver.,9145.0,10039.166666666666,11691.923076923076,15084.736842105263,15084.736842105263,18125.5,19643.583333333332,22665.53846153846,28829.0,28829.0,2953.0,3128.0,3463.6923076923076,4587.105263157895,4587.105263157895
1027,ワードオブライツⅡ,5508.25,8404.7,8404.7,8404.7,8404.7,12303.5,18245.9,18245.9,18245.9,18245.9,1597.0,3002.7,3002.7,3002.7,3002.7
1029,Pニュートキオ GREEN V1,10545.0,11280.0,12947.0,12947.0,12947.0,7359.75,7806.333333333333,8842.65,8842.65,8842.65,1747.25,1814.0833333333333,1915.9,1915.9,1915.9
1030,Pルパン三世 THE FIRST 99ver.,8900.0,9093.333333333334,9296.538461538461,10730.384615384615,11437.407407407407,14218.0,14446.833333333334,14694.0,16653.51923076923,17573.814814814814,3059.5,3077.5833333333335,3075.730769230769,3437.25,3637.3333333333335
1031,Lスマスロキングパルサー,4856.5,6696.5,9018.888888888889,9018.888888888889,9018.888888888889,15522.5,20825.5,27302.277777777777,27302.277777777777,27302.277777777777,2518.5,3602.6666666666665,4685.777777777777,4685.777777777777,4685.777777777777
1032,Lチバリヨ2,6974.0,7348.333333333333,7393.653846153846,7415.788461538462,9049.182608695652,30644.75,32248.083333333332,32398.576923076922,32659.5,39279.57391304348,4000.25,4107.083333333333,4048.769230769231,4276.9807692307695,5538.913043478261
1033,L南国育ち(2024年),5259.75,6153.916666666667,8587.04347826087,8587.04347826087,8587.04347826087,22090.5,25664.833333333332,34670.782608695656,34670.782608695656,34670.782608695656,2635.5,3188.9166666666665,4194.782608695652,4194.782608695652,4194.782608695652
1035,PLT OVERLORD魔導王光臨 ME,9010.0,14911.666666666666,17665.0,17665.0,17665.0,20305.75,33271.75,39193.21428571428,39193.21428571428,39193.21428571428,3849.25,6244.5,7188.571428571428,7188.571428571428,7188.571428571428
1039,P世紀末・天才バカボン～福神SPEC～ LTH-JH,9450.0,10215.0,13971.666666666666,13971.666666666666,13971.666666666666,19197.75,20749.916666666668,28075.208333333332,28075.208333333332,28075.208333333332,3384.5,3447.5833333333335,4599.0,4599.0,4599.0
1040,P北斗の拳 強敵 LT SSPA,9407.5,9783.333333333334,11182.692307692309,16663.333333333332,16663.333333333332,17037.75,17686.0,20038.5,29431.791666666668,29431.791666666668,3172.75,3316.8333333333335,3574.4615384615386,5056.666666666667,5056.666666666667
1042,P緋弾のアリア ～緋緋神降臨～ ラッキートリガーVer.,13177.5,16053.333333333334,22374.8,22374.8,22374.8,27709.5,33918.583333333336,46632.52,46632.52,46632.52,4481.25,5173.166666666667,7332.92,7332.92,7332.92
1045,パチスロ ガメラ2,6726.0,7637.666666666667,8892.653846153846,9969.774193548386,9969.774193548386,17487.25,19442.166666666668,22468.076923076922,24965.09677419355,24965.09677419355,817.75,897.9166666666666,1142.076923076923,1440.0645161290322,1440.0645161290322
1047,Lスマート沖スロ ドラゴンハナハナ～閃光～,7598.0,7783.583333333333,7335.153846153846,7761.35294117647,7761.35294117647,13062.0,13340.833333333334,12820.76923076923,13768.745098039215,13768.745098039215,2611.0,2448.75,2354.6923076923076,2607.7450980392155,2607.7450980392155
1048,L忍魂参 ～奥義皆伝ノ章～,5226.5,6267.166666666667,9467.368421052632,9467.368421052632,9467.368421052632,18971.75,22522.5,33449.31578947369,33449.31578947369,33449.31578947369,2868.25,3323.6666666666665,4992.263157894737,4992.263157894737,4992.263157894737
1049,P sin 七つの大罪 強甘 2400Ver.,8722.5,9494.166666666666,13105.0,13105.0,13105.0,14944.0,16094.583333333334,21856.75,21856.75,21856.75,3140.5,3123.3333333333335,4435.8,4435.8,4435.8
1050,P咲-Saki-全国編 テンパイ即リーver.,9415.0,12674.166666666666,14700.0,14700.0,14700.0,17934.75,23704.083333333332,27184.0,27184.0,27184.0,2876.0,3944.0,4542.071428571428,4542.071428571428,4542.071428571428
1052,Lうる星やつら(2024年),4895.75,6311.583333333333,8873.95652173913,8873.95652173913,8873.95652173913,17299.5,21662.833333333332,29539.08695652174,29539.08695652174,29539.08695652174,2769.0,3414.6666666666665,4657.782608695652,4657.782608695652,4657.782608695652
1053,Lスマスロ ゴールデンカムイ,5597.0,6478.416666666667,9100.944444444445,9100.944444444445,9100.944444444445,18686.0,21498.916666666668,29855.222222222223,29855.222222222223,29855.222222222223,2742.5,3236.8333333333335,4489.222222222223,4489.222222222223,4489.222222222223
1054,Lスマスロ ストライク・ザ・ブラッド,5923.75,9458.5,9458.5,9458.5,9458.5,14420.5,22502.5,22502.5,22502.5,22502.5,1587.25,3095.4,3095.4,3095.4,3095.4
1056,Pひぐらしのなく頃に 輪廻転生 FM-JT,9140.0,15851.818181818182,15851.818181818182,15851.818181818182,15851.818181818182,20400.75,34611.0,34611.0,34611.0,34611.0,3487.0,6117.090909090909,6117.090909090909,6117.090909090909,6117.090909090909
1057,Pバイオハザード RE:2 LTver.,8872.5,11219.166666666666,15472.4,15472.4,15472.4,20158.75,25318.5,34490.0,34490.0,34490.0,3686.25,4612.75,6284.24,6284.24,6284.24
1060,P大工の源さん超韋駄天2 極源LighT,8890.0,11020.833333333334,17141.2,17141.2,17141.2,17474.0,21585.333333333332,32915.84,32915.84,32915.84,3154.0,3991.8333333333335,6091.96,6091.96,6091.96
1061,ジャグラーガールズSS,8597.0,8884.0,8901.423076923076,8733.596153846154,9667.427272727273,15796.75,16197.083333333334,16299.961538461539,16082.538461538461,17653.3,2218.25,2294.6666666666665,2431.9615384615386,2462.8846153846152,2652.663636363636
1062,L押忍!番長4,5317.0,6037.666666666667,9751.192307692309,10759.67857142857,10759.67857142857,17765.5,19974.916666666668,31417.46153846154,34142.607142857145,34142.607142857145,1951.5,2173.25,3407.153846153846,3910.75,3910.75
1063,P FAIRY TAIL これが七炎竜の力だ FSA,12117.5,14857.5,18715.555555555555,18715.555555555555,18715.555555555555,26708.5,32691.666666666668,40815.22222222222,40815.22222222222,40815.22222222222,4510.5,5227.583333333333,6509.777777777777,6509.777777777777,6509.777777777777
1064,PAハイスクール・フリート オールスター すい～とでハッピー!2400,11232.5,12527.5,15318.888888888889,15318.888888888889,15318.888888888889,18744.25,21003.083333333332,25500.833333333332,25500.833333333332,25500.833333333332,3088.0,3381.1666666666665,4263.944444444444,4263.944444444444,4263.944444444444
1066,P牙狼11～冴島大河～XX MU,9697.5,12261.666666666666,17919.545454545456,17919.545454545456,17919.545454545456,20509.5,25787.083333333332,37195.045454545456,37195.045454545456,37195.045454545456,3435.0,4016.8333333333335,5645.454545454545,5645.454545454545,5645.454545454545
1068,e新・必殺仕置人 超斬撃199,9507.5,11830.833333333334,15383.75,15383.75,15383.75,21306.5,26412.416666666668,33957.75,33957.75,33957.75,3911.5,5004.75,6599.1875,6599.1875,6599.1875
1069,パチスロ ダンジョンに出会いを求めるのは間違っているだろうか2,6521.5,10330.25,10330.25,10330.25,10330.25,12284.25,18968.833333333332,18968.833333333332,18968.833333333332,18968.833333333332,1625.0,2917.1666666666665,2917.1666666666665,2917.1666666666665,2917.1666666666665
1070,Pこの素晴らしい世界に祝福を! 199LT「このラッキートリガーに祝福を!」,8865.0,9805.0,10283.846153846154,10283.846153846154,10283.846153846154,17726.0,19519.416666666668,20377.153846153848,20377.153846153848,20377.153846153848,3917.5,4060.0,4300.615384615385,4300.615384615385,4300.615384615385
1071,L ウルトラマンティガ,5705.5,8459.555555555555,8459.555555555555,8459.555555555555,8459.555555555555,22903.0,33739.77777777778,33739.77777777778,33739.77777777778,33739.77777777778,3492.0,5173.111111111111,5173.111111111111,5173.111111111111,5173.111111111111
1073,Lパチスロ 炎炎ノ消防隊(2024年),6426.5,6634.583333333333,7667.192307692308,10027.138888888889,10027.138888888889,21223.25,21310.916666666668,24141.923076923078,31212.86111111111,31212.86111111111,2877.75,2738.25,2972.1923076923076,4117.75,4117.75
1075,Pゴブリンスレイヤー ラッキートリガーVer,10297.5,12232.5,15798.823529411764,15798.823529411764,15798.823529411764,21393.0,25674.0,33050.64705882353,33050.64705882353,33050.64705882353,3737.0,4481.083333333333,5885.529411764706,5885.529411764706,5885.529411764706
1076,Pフィーバー炎炎ノ消防隊 Light ver.,8990.0,10055.0,14559.583333333334,14559.583333333334,14559.583333333334,18388.75,20489.916666666668,29815.916666666668,29815.916666666668,29815.916666666668,3546.75,3864.8333333333335,5547.25,5547.25,5547.25
1078,P七つの大罪2 神千斬りVER.,10660.0,15600.0,15600.0,15600.0,15600.0,21312.25,30578.714285714286,30578.714285714286,30578.714285714286,30578.714285714286,3526.75,4621.0,4621.0,4621.0,4621.0
1080,ニューパルサーSP4 with 太鼓の達人,5406.25,6196.333333333333,7160.176470588235,7160.176470588235,7160.176470588235,12389.0,13776.333333333334,15388.470588235294,15388.470588235294,15388.470588235294,2147.75,2337.5833333333335,2490.470588235294,2490.470588235294,2490.470588235294
1081,L ToLOVEるダークネス,6493.25,6775.583333333333,7335.192307692308,9435.403846153846,10485.93220338983,31391.25,32580.75,34674.96153846154,43632.730769230766,48076.5593220339,3039.25,3044.9166666666665,3239.1153846153848,4288.807692307692,5017.338983050848
1083,Lスマスロ痛いのは嫌なので防御力に極振りしたいと思います。,6589.0,7060.916666666667,7728.961538461538,9519.619047619048,9519.619047619048,19657.5,20829.0,22586.153846153848,27748.261904761905,27748.261904761905,2402.0,2447.6666666666665,2624.0384615384614,3652.8571428571427,3652.8571428571427
1084,L聖闘士星矢 海皇覚醒 CUSTOM EDITION,5786.0,5882.333333333333,9657.846153846154,9657.846153846154,9657.846153846154,26808.75,26318.583333333332,41967.846153846156,41967.846153846156,41967.846153846156,3833.0,3024.25,4710.807692307692,4710.807692307692,4710.807692307692
1085,P ToLOVEるダークネス H1YZ5,8617.5,9954.166666666666,17760.0,17760.0,17760.0,19304.75,22053.25,38651.833333333336,38651.833333333336,38651.833333333336,3137.0,3534.3333333333335,6412.916666666667,6412.916666666667,6412.916666666667
1086,Pうる星やつら～Eternal Love Song～ L2-K,10467.5,15965.454545454546,15965.454545454546,15965.454545454546,15965.454545454546,22841.25,34827.181818181816,34827.181818181816,34827.181818181816,34827.181818181816,4868.0,7650.909090909091,7650.909090909091,7650.909090909091,7650.909090909091
1087,Pギルティクラウン2 プレミアムライブチケット,12447.5,14068.0,14068.0,14068.0,14068.0,26227.5,29550.4,29550.4,29550.4,29550.4,4952.0,5422.4,5422.4,5422.4,5422.4
1088,Pクイーンズブレイド4 UNLIMITED V1D,10845.0,14847.5,14847.5,14847.5,14847.5,23895.25,32591.75,32591.75,32591.75,32591.75,4716.75,6422.625,6422.625,6422.625,6422.625
1089,Pフィーバー三国戦騎 7500,8640.0,11822.5,11822.5,11822.5,11822.5,20612.25,28275.875,28275.875,28275.875,28275.875,3898.25,5259.0,5259.0,5259.0,5259.0
1090,P頭文字D 2nd GFPG,11716.666666666666,11716.666666666666,11716.666666666666,11716.666666666666,11716.666666666666,26715.666666666668,26715.666666666668,26715.666666666668,26715.666666666668,26715.666666666668,4206.0,4206.0,4206.0,4206.0,4206.0
1091,P魔法少女まどか☆マギカ3 LM3,29410.0,35464.166666666664,36170.0,36170.0,36170.0,63419.75,75901.5,76995.07692307692,76995.07692307692,76995.07692307692,11524.5,13477.416666666666,13586.23076923077,13586.23076923077,13586.23076923077
1092,P魔王学院の不適合者 FMY,9862.5,15057.777777777777,15057.777777777777,15057.777777777777,15057.777777777777,21865.5,33166.0,33166.0,33166.0,33166.0,3861.0,5495.0,5495.0,5495.0,5495.0
1093,アオハル♪操 A-LIVE,5071.75,6413.75,7885.764705882353,7885.764705882353,7885.764705882353,15477.5,19113.75,23140.764705882353,23140.764705882353,23140.764705882353,2374.5,3129.0,4080.5882352941176,4080.5882352941176,4080.5882352941176
1094,Pラブ嬢 ～極嬢のハーレム体験～ H1YZ6,8362.5,8889.09090909091,8889.09090909091,8889.09090909091,8889.09090909091,19462.25,20490.18181818182,20490.18181818182,20490.18181818182,20490.18181818182,3990.75,4037.818181818182,4037.818181818182,4037.818181818182,4037.818181818182
1095,沖ドキ!BLACK,8638.75,8959.25,9146.076923076924,9393.25,10152.275510204081,33169.75,34286.75,35013.53846153846,35994.36538461538,38630.744897959186,4455.5,4733.666666666667,4881.576923076923,5020.692307692308,5265.265306122449
1096,L アカメが斬る!2,9490.75,9490.75,9490.75,9490.75,9490.75,35553.5,35553.5,35553.5,35553.5,35553.5,6150.0,6150.0,6150.0,6150.0,6150.0
1097,Lスマスロ真・北斗無双(2024年),5356.75,9206.636363636364,9206.636363636364,9206.636363636364,9206.636363636364,20607.5,34944.09090909091,34944.09090909091,34944.09090909091,34944.09090909091,2300.75,4524.0,4524.0,4524.0,4524.0
1098,Lパチスロ 戦姫絶唱シンフォギア 正義の歌,4853.75,7037.666666666667,9273.066666666668,9273.066666666668,9273.066666666668,17285.5,24725.75,32441.533333333333,32441.533333333333,32441.533333333333,2525.0,3632.0833333333335,4813.2,4813.2,4813.2
1099,Pアズールレーン THE ANIMATION 異次元トリガー M4,21417.5,28541.25,28541.25,28541.25,28541.25,46011.25,60764.125,60764.125,60764.125,60764.125,8060.5,10303.625,10303.625,10303.625,10303.625
1100,Pフィーバーありふれた職業で世界最強 Light ver.,15850.0,15850.0,15850.0,15850.0,15850.0,29221.0,29221.0,29221.0,29221.0,29221.0,5176.75,5176.75,5176.75,5176.75,5176.75
1101,P花の慶次～傾奇一転 L-MX,11277.5,18431.25,18431.25,18431.25,18431.25,25070.0,40599.0,40599.0,40599.0,40599.0,5249.0,7968.375,7968.375,7968.375,7968.375
1102,P貞子 FMD,8907.5,9335.0,11507.307692307691,17515.714285714286,17515.714285714286,18902.0,19802.166666666668,24129.423076923078,36026.78571428572,36026.78571428572,4327.25,4264.166666666667,5274.923076923077,7970.0,7970.0
1103,e花の慶次～傾奇一転 L2-MX,9937.5,18998.0,18998.0,18998.0,18998.0,22974.0,43363.1,43363.1,43363.1,43363.1,4022.0,7329.7,7329.7,7329.7,7329.7
1104,ご～やちゃんぷる～-25,7085.333333333333,7085.333333333333,7085.333333333333,7085.333333333333,7085.333333333333,28304.333333333332,28304.333333333332,28304.333333333332,28304.333333333332,28304.333333333332,4507.666666666667,4507.666666666667,4507.666666666667,4507.666666666667,4507.666666666667
1105,ご～やちゃんぷる～-30,5945.0,5945.0,5945.0,5945.0,5945.0,23312.666666666668,23312.666666666668,23312.666666666668,23312.666666666668,23312.666666666668,4135.333333333333,4135.333333333333,4135.333333333333,4135.333333333333,4135.333333333333
1106,バハマ30(2024年),7698.5,7698.5,7698.5,7698.5,7698.5,17944.0,17944.0,17944.0,17944.0,17944.0,2840.0,2840.0,2840.0,2840.0,2840.0
1107,Lスマスロ ゴッドイーター リザレクション,7957.75,7531.083333333333,8256.038461538461,9263.807692307691,10840.695652173914,28888.25,27347.75,29916.384615384617,33179.78846153846,38543.811594202896,2515.75,2064.0833333333335,2223.076923076923,2460.519230769231,3253.144927536232
1108,Lスロット ゾンビランドサガ,6434.75,6695.25,8536.26923076923,9318.82142857143,9318.82142857143,17871.0,18392.833333333332,23253.03846153846,25321.75,25321.75,3142.75,2988.75,3875.5384615384614,4351.357142857143,4351.357142857143
1109,L賞金首Angel,11306.0,11306.0,11306.0,11306.0,11306.0,42924.0,42924.0,42924.0,42924.0,42924.0,6507.5,6507.5,6507.5,6507.5,6507.5
1110,PAこの素晴らしい世界に祝福を! 「このゆる甘99に祝福を!」,13750.0,15910.0,15910.0,15910.0,15910.0,20017.75,23109.2,23109.2,23109.2,23109.2,3850.5,4486.0,4486.0,4486.0,4486.0
1111,ミスタージャグラー,8858.25,9112.583333333334,9183.5,9162.076923076924,10268.936842105262,17061.5,17451.583333333332,17598.0,17613.25,19559.684210526317,2051.5,2266.1666666666665,2343.1923076923076,2363.6923076923076,2643.0421052631577
1112,L D4DJ Pachi-Slot Mix,6621.25,7482.6,7482.6,7482.6,7482.6,19358.0,21609.6,21609.6,21609.6,21609.6,4048.75,4516.0,4516.0,4516.0,4516.0
1113,Lスマスロ ゲゲゲの鬼太郎 覚醒,4273.25,6302.583333333333,7496.857142857143,7496.857142857143,7496.857142857143,19666.0,28447.666666666668,33414.78571428572,33414.78571428572,33414.78571428572,2603.75,4099.083333333333,4925.928571428572,4925.928571428572,4925.928571428572
1114,Lスマスロ トロピカーナ(2024年),7171.0,7171.0,7171.0,7171.0,7171.0,26327.0,26327.0,26327.0,26327.0,26327.0,4387.0,4387.0,4387.0,4387.0,4387.0
1115,Lワンパンマン,7279.25,10477.42857142857,10477.42857142857,10477.42857142857,10477.42857142857,25411.5,36125.142857142855,36125.142857142855,36125.142857142855,36125.142857142855,3025.0,4831.0,4831.0,4831.0,4831.0
1116,PAスーパー海物語 IN 地中海2 HLA,12727.5,17688.88888888889,17688.88888888889,17688.88888888889,17688.88888888889,15483.5,21205.11111111111,21205.11111111111,21205.11111111111,21205.11111111111,2080.5,2870.8888888888887,2870.8888888888887,2870.8888888888887,2870.8888888888887
1117,Pフィーバー機動戦士ガンダムユニコーン 再来 -白き一角獣と黒き獅子- S,11425.0,18132.5,18132.5,18132.5,18132.5,26976.5,42242.0,42242.0,42242.0,42242.0,3979.75,6202.375,6202.375,6202.375,6202.375
1118,P百花繚乱 ご奉仕129ver.,17830.0,17830.0,17830.0,17830.0,17830.0,35298.75,35298.75,35298.75,35298.75,35298.75,5406.75,5406.75,5406.75,5406.75,5406.75
1119,eフィーバー機動戦士ガンダムユニコーン 再来 -白き一角獣と黒き獅子- R,9552.5,11248.333333333334,14988.461538461539,17367.931034482757,17367.931034482757,21902.0,25667.416666666668,33999.53846153846,39090.41379310345,39090.41379310345,3286.0,3966.6666666666665,4925.076923076923,5728.862068965517,5728.862068965517
1120,e北斗の拳10 GHEG,11100.0,11653.333333333334,16250.454545454546,16250.454545454546,16250.454545454546,24380.5,25561.166666666668,35130.59090909091,35130.59090909091,35130.59090909091,4318.25,4085.6666666666665,5540.272727272727,5540.272727272727,5540.272727272727
1121,Pドラムだ!金ドン 花火外伝 MP,8280.0,10966.666666666666,14178.0,14178.0,14178.0,17464.25,22850.25,29227.666666666668,29227.666666666668,29227.666666666668,3643.5,5032.083333333333,6334.266666666666,6334.266666666666,6334.266666666666
1122,Pバンドリ! H1YZ4,8407.5,14534.166666666666,14534.166666666666,14534.166666666666,14534.166666666666,18518.0,31158.583333333332,31158.583333333332,31158.583333333332,31158.583333333332,3082.5,4759.25,4759.25,4759.25,4759.25
1123,Pリング 呪いの7日間3 ラッキートリガーVer.,9082.5,10757.5,14225.882352941177,14225.882352941177,14225.882352941177,19682.75,23149.166666666668,30247.529411764706,30247.529411764706,30247.529411764706,3666.0,4223.333333333333,5326.882352941177,5326.882352941177,5326.882352941177
1124,P七つの美徳 ゴールデンエンジェルタイム スイート99Ver.,15570.0,15570.0,15570.0,15570.0,15570.0,23534.0,23534.0,23534.0,23534.0,23534.0,5383.25,5383.25,5383.25,5383.25,5383.25
1125,デジハネP交響詩篇エウレカセブン ANEMONE 99ver.,10575.0,14530.0,14530.0,14530.0,14530.0,16432.0,22202.333333333332,22202.333333333332,22202.333333333332,22202.333333333332,3444.5,4633.333333333333,4633.333333333333,4633.333333333333,4633.333333333333
1126,L A-SLOT+ この素晴らしい世界に祝福を!,5842.75,8293.583333333334,9523.714285714286,9523.714285714286,9523.714285714286,12946.0,17827.416666666668,20267.785714285714,20267.785714285714,20267.785714285714,1452.0,2226.4166666666665,2629.9285714285716,2629.9285714285716,2629.9285714285716
1127,Lパチスロ かぐや様は告らせたい,6418.75,6629.5,7030.923076923077,8473.461538461539,10584.365853658537,24840.0,25541.5,26982.115384615383,32248.53846153846,40019.79268292683,4048.75,3976.1666666666665,4101.7307692307695,4585.7307692307695,5735.829268292683
1128,Lパチスロ閃乱カグラ2 SHINOVI MASTER,5884.25,6933.166666666667,9463.173913043478,9463.173913043478,9463.173913043478,17076.5,19671.333333333332,26377.347826086956,26377.347826086956,26377.347826086956,2625.75,2600.9166666666665,3475.8260869565215,3475.8260869565215,3475.8260869565215
1129,PAコマコマ倶楽部with坂本冬美 99確変ループver.,8717.5,9875.833333333334,10309.23076923077,10309.23076923077,10309.23076923077,13062.75,14656.416666666666,15217.538461538461,15217.538461538461,15217.538461538461,3084.25,3409.4166666666665,3497.4615384615386,3497.4615384615386,3497.4615384615386
1130,PAフィーバーかぐや様は告らせたい Light ver.,9902.5,13542.5,13542.5,13542.5,13542.5,17805.5,23989.75,23989.75,23989.75,23989.75,2920.25,3672.375,3672.375,3672.375,3672.375
1131,Pとある科学の超電磁砲2 JMB,10620.0,17390.0,17390.0,17390.0,17390.0,23627.25,38217.27272727273,38217.27272727273,38217.27272727273,38217.27272727273,4090.75,6007.727272727273,6007.727272727273,6007.727272727273,6007.727272727273
1132,Pルパン三世 銭形からの招待状 77Sweet Ver.,9187.5,10159.166666666666,12817.058823529413,12817.058823529413,12817.058823529413,16511.25,18112.916666666668,22652.352941176472,22652.352941176472,22652.352941176472,3411.75,3560.8333333333335,4306.0,4306.0,4306.0
1133,e 仮面ライダー電王 KL12,10450.0,11919.166666666666,18066.315789473683,18066.315789473683,18066.315789473683,23419.75,26593.25,39699.84210526316,39699.84210526316,39699.84210526316,4772.75,4986.333333333333,7337.105263157895,7337.105263157895,7337.105263157895
1134,eキョンシー ライトミドル 新CタイムVer.,14110.0,14110.0,14110.0,14110.0,14110.0,29535.666666666668,29535.666666666668,29535.666666666668,29535.666666666668,29535.666666666668,3533.3333333333335,3533.3333333333335,3533.3333333333335,3533.3333333333335,3533.3333333333335
1135,eゴッドイーター TRIPLE BURST MJ,10242.5,11549.166666666666,14715.882352941177,14715.882352941177,14715.882352941177,23984.5,27015.916666666668,34358.58823529412,34358.58823529412,34358.58823529412,3714.5,4382.166666666667,5641.35294117647,5641.35294117647,5641.35294117647
1136,パチスロL黄門ちゃま天,9131.75,10554.4,10554.4,10554.4,10554.4,36248.0,41431.2,41431.2,41431.2,41431.2,4560.5,5106.2,5106.2,5106.2,5106.2
1137,P アズールレーン THE ANIMATION 異次元トリガー M4,9752.5,10873.333333333334,12575.90909090909,12575.90909090909,12575.90909090909,21664.75,23985.833333333332,27576.5,27576.5,27576.5,4019.0,4368.916666666667,4809.681818181818,4809.681818181818,4809.681818181818
1138,P 新世紀エヴァンゲリオン ～未来への咆哮～ PREMIUM MODEL,8135.0,8304.166666666666,9166.923076923076,9411.42857142857,9411.42857142857,15247.75,15466.583333333334,16885.346153846152,17262.085714285713,17262.085714285713,3126.75,3186.5,3433.3076923076924,3485.4,3485.4
1139,P 百花繚乱 ご奉仕129ver.,9562.5,10375.555555555555,10375.555555555555,10375.555555555555,10375.555555555555,19603.5,21057.555555555555,21057.555555555555,21057.555555555555,21057.555555555555,3012.75,2836.6666666666665,2836.6666666666665,2836.6666666666665,2836.6666666666665
1140,P 魔法少女まどか☆マギカ3 LM3,9007.5,8755.0,10027.692307692309,13471.95652173913,13471.95652173913,20125.0,19607.666666666668,22292.923076923078,29713.934782608696,29713.934782608696,3534.25,3343.5,3701.0384615384614,4904.434782608696,4904.434782608696
1141,P DD北斗の拳3 V1C,14076.666666666666,14076.666666666666,14076.666666666666,14076.666666666666,14076.666666666666,29699.0,29699.0,29699.0,29699.0,29699.0,6546.0,6546.0,6546.0,6546.0,6546.0
1142,PAワンパンマン 99ver.,13996.666666666666,13996.666666666666,13996.666666666666,13996.666666666666,13996.666666666666,25879.0,25879.0,25879.0,25879.0,25879.0,5121.666666666667,5121.666666666667,5121.666666666667,5121.666666666667,5121.666666666667
1143,Pいくさの子 織田三郎信長伝 GFPF,17190.0,17190.0,17190.0,17190.0,17190.0,38580.75,38580.75,38580.75,38580.75,38580.75,5020.75,5020.75,5020.75,5020.75,5020.75
1144,Pメイドインアビス 虹の黄金域 MR,17545.0,17545.0,17545.0,17545.0,17545.0,41818.25,41818.25,41818.25,41818.25,41818.25,7037.75,7037.75,7037.75,7037.75,7037.75
1145,P攻殻機動隊SAC_2045 199LTver.,9795.0,16492.222222222223,16492.222222222223,16492.222222222223,16492.222222222223,20827.5,34556.22222222222,34556.22222222222,34556.22222222222,34556.22222222222,3972.75,6735.333333333333,6735.333333333333,6735.333333333333,6735.333333333333
1146,パチスロハイパーラッシュ(2024年),7110.75,7951.666666666667,9167.076923076924,10090.617647058823,10090.617647058823,15505.5,17138.416666666668,19366.76923076923,21034.382352941175,21034.382352941175,1289.25,1404.9166666666667,1735.3461538461538,1949.8235294117646,1949.8235294117646
1147,P大海物語4スペシャル BLACK SCA,10292.5,10794.166666666666,11055.76923076923,10883.846153846154,11005.641025641025,15258.5,15895.333333333334,16248.884615384615,15971.5,16107.333333333334,2198.25,2305.1666666666665,2350.5384615384614,2303.7884615384614,2296.897435897436
1148,L 真・一騎当千,6267.25,6968.25,9049.807692307691,10138.172413793103,10138.172413793103,23286.0,25276.333333333332,32040.615384615383,35501.620689655174,35501.620689655174,2716.0,2689.5,3655.0,4180.103448275862,4180.103448275862
1149,Lスマスロ 鬼武者3(2024年),5884.5,9852.42857142857,9852.42857142857,9852.42857142857,9852.42857142857,19827.75,33010.142857142855,33010.142857142855,33010.142857142855,33010.142857142855,2523.5,4976.571428571428,4976.571428571428,4976.571428571428,4976.571428571428
